pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA	0.798723897911833	0.904656129715811	0.0171981375287292	0.388518094159484	0.691855937818153	5	EREG HBEGF
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	0.798517752499138	0.904656129715811	0.015529669742974	0.301548654856967	0.723739191485411	27	SMARCD2 ARID1A COPRS SMARCD1 DNMT3A WDR77
KEGG_MEDICUS_REFERENCE_REGULATION_OF_TNF_NFKB_SIGNALING_PATHWAY_LUBAC_MEDIATED_LINEAR_UBIQUITINATION	0.799286912751678	0.9050031914206	0.0183873025226148	-0.363074741632305	-0.697750286712696	6	IKBKG RIPK1
KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.800261951538965	0.905695040208283	0.0189657655462325	-0.330543976260645	-0.705655496963398	10	HMGCR HMGCS1 ACAT2 FDPS
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	0.800411522633745	0.905695040208283	0.0154208143584264	0.299577388227149	0.723442155992619	28	CCNT1 POLR2E NELFE CDK9 NELFA TCEA1 POLR2I POLR2G
BIOCARTA_RAB_PATHWAY	0.802044811833805	0.906378300641786	0.0188802982065689	-0.322210410311134	-0.70336152678652	11	RAB2A RAB1A RAB8A
KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	0.802803738317757	0.906378300641786	0.0166292728963089	0.35257127652307	0.684679770662502	8	APAF1 CYCS BAX
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN1_TO_ANTEROGRADE_AXONAL_TRANSPORT	0.804245283018868	0.906378300641786	0.0186234056770863	-0.35054774576682	-0.693056709156875	7	KIF5B KLC4 KIF5C KLC2
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1	0.802852348993289	0.906378300641786	0.0183212127881678	-0.361083873298338	-0.693924272970766	6	ROBO1 SRGAP3 SRGAP1
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.802901858493642	0.906378300641786	0.0146468224281122	0.285013163289177	0.752706182917895	48	AP2A1 NR1H3 UBC LSR UBA52 PRKACB NR1H2 CLTC AP2M1 AP2A2
REACTOME_RAB_REGULATION_OF_TRAFFICKING	0.802454354983538	0.906378300641786	0.0134193880560437	0.269178028080828	0.806709893422244	117	TSC2 RGP1 RABGAP1 OPTN RAB13 AKT1 RAB10 RAB27B TBC1D25 GABARAPL2 DENND2D RAB4A DENND4C RAB7A RAB1B SYTL1 RAB8B RAB27A RAB35 TRAPPC1 GDI1 RAB31
REACTOME_RHOQ_GTPASE_CYCLE	0.801879404855129	0.906378300641786	0.0216682431320772	-0.262833400720736	-0.779427566615622	53	PAK1 TFRC ARHGAP32 ARHGAP26 SNAP23 ITSN1 SLC4A7 WWP2 ARHGEF7 JUP GIT1 ARHGAP1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	0.803561791689153	0.906378300641786	0.0221563964846981	-0.256062746273042	-0.789340078560946	66	NCBP1 RBM8A CPSF6 SNRPD3 THOC1 SRSF6 SRRM1 SRSF4 SNRPE SNRPB CSTF2T CPSF3 THOC7 U2AF1L4 SLU7 CPSF2
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS	0.804356132976691	0.906378300641786	0.0169209680630036	0.374498123780844	0.688941068240579	6	RUNX1 LGALS3 PRKCB
REACTOME_SIGNALING_BY_LTK_IN_CANCER	0.804356132976691	0.906378300641786	0.0169209680630036	0.374454970314233	0.688861681473336	6	MAPK3 PIK3CB MAPK1
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	0.802663173979481	0.906378300641786	0.0189209233051137	-0.329583612697811	-0.703605283146576	10	PLEKHM1 OSTM1 TRAF6 IKBKB
WP_EFFECTS_OF_MFN2_MUTATION	0.803516956755787	0.906378300641786	0.0160226152720815	0.313715197679741	0.707091510807598	19	RHOT1 DCTN1 RAB7A BAX TP53 DYNC1LI2
WP_WNT_SIGNALING_WP363	0.803970223325062	0.906378300641786	0.0148385576811433	0.288644853124289	0.740484414449043	40	TSC2 AKT1 NFATC2 PIP5K1B GSK3A RYK CTBP1 RAC1 AXIN1 PRKCB MAPK9 DVL3 CSNK1E
WP_ESTROGEN_METABOLISM_WP697	0.806264501160093	0.908238548576061	0.0170605572257557	0.384119471013664	0.684023063140222	5	ARSD NQO1
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	0.807370184254607	0.909193690889526	0.0202200305586269	-0.280553254062709	-0.741163196025513	29	UBE2A UBE2Q2 UBE2B UBE2W OTULIN UBA6
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	0.807980517047583	0.909590578878655	0.0165683370223268	0.359970472714016	0.681072669412908	7	GRB2 SOS1
PID_MYC_PATHWAY	0.808490786097504	0.909874601967421	0.0198108689005535	-0.283904786808042	-0.726295271113809	24	HBP1 ACTL6A SUPT7L SKP2
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY	0.810963671959974	0.911854312519065	0.0187151148924861	-0.31885953439707	-0.696046812166617	11	ACVR2B BMPR2 BMP8B BMP2 SMAD5 SMAD1 ACVR2A GDF7 ACVR1 SMAD4 BMPR1B
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.810840707964602	0.911854312519065	0.0189698501880802	-0.309263694584677	-0.701038855611821	13	PDS5B SMC1A STAG2
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.811067877215737	0.911854312519065	0.0186194336503219	-0.332031410270262	-0.695926086770273	9	ST3GAL4
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1	0.811284046692607	0.911854312519065	0.0186154628937169	-0.331880394037137	-0.695609562089455	9	SEL1L APOA1 LRP1 LDLR CETP ANGPTL4 LCAT LMF1 PLTP
BIOCARTA_IL7_PATHWAY	0.814025500910747	0.912153744652676	0.0160518053601157	0.316505245324294	0.688052181511378	15	PTK2B JAK1 STAT5B STAT5A
KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.812629399585921	0.912153744652676	0.0179506589594168	-0.372515041454531	-0.686136313773877	5	TCF7L2 CTNNB1
KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY	0.814025500910747	0.912153744652676	0.0160518053601157	0.316571839071288	0.688196949958572	15	CALM3 NFATC2 CALM1 SYK NFATC3
KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27	0.815171137835338	0.912153744652676	0.0162579627056008	0.330191402066349	0.678920727955811	11	RING1
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.814422057264051	0.912153744652676	0.0156079627046175	0.305344468937299	0.699788264997132	21	RBKS GPI RPIA H6PD FBP1
PID_BETA_CATENIN_DEG_PATHWAY	0.814025500910747	0.912153744652676	0.0160518053601157	0.316566592996137	0.688185545492121	15	GSK3A AXIN1 DVL3 CSNK1E GSK3B LRP6 CUL1
PID_THROMBIN_PAR1_PATHWAY	0.813447927199191	0.912153744652676	0.0149369090792457	0.287274106454893	0.722582200662964	36	GNA11 GNAI2 GNA13 AKAP13 PLCB2 PKN1 PRKCB GNB1 GNA15
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	0.812762705387849	0.912153744652676	0.0167691504149564	0.369277234183604	0.679336520105664	6	GRB2 SOS1
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	0.812762705387849	0.912153744652676	0.0167691504149564	0.369277234183604	0.679336520105664	6	GRB2 SOS1
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	0.813745704467354	0.912153744652676	0.0194403445879685	-0.288508455717085	-0.713768948345139	20	SLC38A1 SLC36A4 SLC7A1
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.813229571984436	0.912153744652676	0.0185797830965084	-0.330657954985018	-0.693047373093047	9	GAB1 PIK3R1 NRG4 ERBB2
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	0.814310419368785	0.912153744652676	0.0185600051766358	-0.329984385321067	-0.691635594912124	9	KIF5B KLC4 RHOA KLC2 CDC42
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R	0.815099288122893	0.912153744652676	0.0164406247822452	0.356133137782813	0.673812340738389	7	GRB2 SOS1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	0.814873140857393	0.912153744652676	0.0154549321065038	0.301839841296205	0.707742568211132	24	AKT1 THEM4 HSP90AA1 CALM1 PAK2
KEGG_MEDICUS_REFERENCE_BILE_ACID_BIOSYNTHESIS	0.815823327615781	0.912593998255902	0.0184107122511192	-0.343896133966893	-0.679906020726223	7	HSD17B4
BIOCARTA_ARF_PATHWAY	0.818995433789954	0.913035315523944	0.0160031908778539	0.318735648176785	0.68401200957875	14	POLR1C
BIOCARTA_TCRA_PATHWAY	0.819065420560748	0.913035315523944	0.0163373565903899	0.344294699899435	0.668606979252989	8	CD4 HLA-DRA
KEGG_MEDICUS_REFERENCE_AVP_V2R_PKA_SIGNALING_PATHWAY	0.817743288590604	0.913035315523944	0.0180489113734037	-0.352969335537793	-0.678329905200906	6	PRKACA GNAS
KEGG_MEDICUS_REFERENCE_TSH_TG_SIGNALING_PATHWAY	0.816570124626997	0.913035315523944	0.0154704685321171	0.302862363319929	0.700077588256535	22	ATF4 TTF1 PRKACB ADCY9 CREB3L2 ATF6B TG
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB	0.818357695614789	0.913035315523944	0.0184029041188573	-0.33435966616422	-0.682843654143396	8	CREB1 CAMK2D
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	0.818262411347518	0.913035315523944	0.0188600355573247	-0.294378427433521	-0.690122349384096	15	KRAS GAB1 PIK3R1 FRS2
REACTOME_PI_3K_CASCADE_FGFR4	0.818266369047619	0.913035315523944	0.0162810696583657	0.339825146085421	0.675418723056518	9	GRB2 KLB
REACTOME_SIGNALING_BY_FGFR4	0.818134981968058	0.913035315523944	0.015126619501126	0.293337645255262	0.711669115832747	29	UBC GRB2 KLB MAPK3 PPP2CB SOS1 UBA52
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	0.818559859925585	0.913035315523944	0.0186671820544752	-0.311054499218666	-0.692268602056594	12	MIB1 ADAM17
WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY	0.818992177551392	0.913035315523944	0.0159450877267592	0.314543269373439	0.689527465166527	16	CDC37 ECSIT PKD1 NQO1
WP_PI3KAKTMTOR_SIGNALING_AND_THERAPEUTIC_OPPORTUNITIES_IN_PROSTATE_CANCER	0.818259531543854	0.913035315523944	0.0150600764541169	0.288909413892546	0.70937347095402	31	TSC2 AKT1 BAD EIF4EBP1 FOXO3
BIOCARTA_PGC1A_PATHWAY	0.819911504424779	0.913112685856077	0.0188034759211461	-0.305355696188771	-0.6921802059508	13	PPP3CA YWHAH CALM2
REACTOME_ETHANOL_OXIDATION	0.819640810087887	0.913112685856077	0.0166462504417904	0.36457715507531	0.670690074860512	6	ACSS1
WP_TRANSCRIPTIONAL_ACTIVATION_BY_NRF2_IN_RESPONSE_TO_PHYTOCHEMICALS	0.819654191289122	0.913112685856077	0.0186472645603962	-0.310827240318303	-0.691762825089361	12	MAPK8
PID_VEGFR1_PATHWAY	0.820801124385102	0.91352652751854	0.0154084290873266	0.302563951311132	0.703627819217349	23	AKT1 HSP90AA1 RASA1
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	0.820639269406393	0.91352652751854	0.0159741075196365	0.31800171100892	0.682436968192675	14	PRKAB2 PRKAG2 ACP6 PRKAG1 NBPF12
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	0.821250691754289	0.913738545683715	0.0161071185043535	0.327611006826945	0.664298718266305	10	GRB2 RAP1A RAC1 RAPGEF1
WP_16P112_PROXIMAL_DELETION_SYNDROME	0.821731477036326	0.913985152793163	0.0140443179799618	0.274627107712039	0.755142929330489	63	MVP TMEM219 REL KMT2D IGBP1 MAPK3 INO80E BPTF UNC13B YPEL3 PPP2CB PPP4R3A HIRIP3 CCDC6 QPRT CCT4 TP53 C16orf54
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_3	0.822871883061049	0.914676688167765	0.0183212127881678	-0.331851464435146	-0.677721296971379	8	SCARB1 APOA1 LRP1 LDLR CETP LCAT APOE PLTP
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5	0.822871883061049	0.914676688167765	0.0183212127881678	-0.331851464435146	-0.677721296971379	8	SEL1L APOA1 LRP1 LDLR CETP LCAT LMF1 PLTP
BIOCARTA_SM_PATHWAY	0.824387011265739	0.91578361849898	0.0186991166920631	-0.298887401743418	-0.690686194528302	14	SNRPD3 SNRPE SNRPB SNRPD1 SNRPF SNRPG
KEGG_WNT_SIGNALING_PATHWAY	0.824205748865355	0.91578361849898	0.0131890612898131	0.26602143488283	0.780485670171159	98	FOSL1 JUN NFATC2 CCND3 PPP2R5E CAMK2G PLCB2 PSEN1 CTBP1 RAC1 FZD1 RAC2 PPP2CB CTBP2 AXIN1 PRKACB PRKCB CACYBP MAPK9 DVL3 TCF7 NFATC3 TP53 CSNK1E
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_P62_TO_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	0.825365640689806	0.916005228040574	0.0185047938424201	-0.319414335713607	-0.681895596329024	10	HK1 CISD2 MAP1LC3A PINK1 CISD1
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.825257289879932	0.916005228040574	0.0182400530848171	-0.33894415189692	-0.670115615742413	7	HSD17B4
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	0.825073361591132	0.916005228040574	0.0142537927701623	0.27895421294173	0.736704783768874	48	RGP1 STX16 TGOLN2 GCC2 STX10 VAMP3 VPS51
BIOCARTA_NFAT_PATHWAY	0.826160541586074	0.916310764205686	0.0200270913221196	-0.266741656210602	-0.7310739094466	34	PRKAR1A MAPK8 PPP3CA CSNK1A1 CREBBP CALM2 PIK3R1 PRKAR2B
WP_13Q1212_COPY_NUMBER_VARIATION	0.826116838487972	0.916310764205686	0.0192132663901256	-0.284089112409275	-0.702835507876813	20	MAPK8 ATXN1 MIPEP
KEGG_PPAR_SIGNALING_PATHWAY	0.826782145236509	0.916423829745181	0.0145330123598462	0.280794492083057	0.714466791766964	38	NR1H3 UBC CPT2 SCD5
KEGG_PROPANOATE_METABOLISM	0.826535396155649	0.916423829745181	0.0195511904655164	-0.272764652260983	-0.710236854330695	26	PCCB SUCLG1 ACADM SUCLA2 MLYCD ALDH1B1 HIBCH
KEGG_GLYCEROLIPID_METABOLISM	0.827127659574468	0.916518773270232	0.0200092969303502	-0.266366868307093	-0.730046707090119	34	GK
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.828057939914163	0.916865966517625	0.0215921170649836	-0.251817443328348	-0.774650923384735	65	MAPK8 ANAPC7 CDC27 ANAPC4 KRAS BUB1 PIK3R3 BRAF ANAPC10 PRKACA CCNA2 CDK1 PDE3B PIK3R1
REACTOME_SODIUM_CALCIUM_EXCHANGERS	0.82785046728972	0.916865966517625	0.0161823246490978	0.340494755506267	0.661227634340658	8	CALM1 SLC24A1
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS	0.828220858895705	0.916865966517625	0.0156646162589718	0.304469649789302	0.67930301401157	18	TPMT IMPDH1 PNP MAT2A
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.829007914595987	0.916937538558108	0.0159386474808123	0.320427489198577	0.669019621663908	12	ATF4
REACTOME_HEME_BIOSYNTHESIS	0.829065441015539	0.916937538558108	0.0184772798275895	-0.306643658852981	-0.682452038394865	12	FLVCR1
REACTOME_PECAM1_INTERACTIONS	0.829018925386122	0.916937538558108	0.0183873025226148	-0.31049447680888	-0.67778650930674	11	PECAM1
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.83	0.917683385579937	0.0197236980892782	-0.272808930074613	-0.71200111725785	27	MAPK8 PPP3R1 YWHAH E2F1 PPP1R13B TFDP1 BCL2 YWHAB AKT2 YWHAQ
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	0.830841121495327	0.918288050650462	0.0161299619767383	0.339650640511593	0.659588395697437	8	GRB2 SOS1
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY	0.831067609207903	0.918288050650462	0.0156803957606931	0.30736518858487	0.679862505355125	17	LDHA ACACB PDHA1 PRKAG1 SLC2A1 TP53
REACTOME_COMPLEX_IV_ASSEMBLY	0.832085205525046	0.919124497302486	0.014428753749141	0.279354200844874	0.712703021428102	39	COX20 COA3 COX8A COX6B1 HIGD1A COX14 SCO2 COX4I1 HIGD2A TMEM223 COX19 COX17 COQ10A
BIOCARTA_CPSF_PATHWAY	0.832900994379594	0.919737572691555	0.0182246537416403	-0.31918463229569	-0.668999694727504	9	CPSF3 CPSF2 CSTF1
BIOCARTA_NDKDYNAMIN_PATHWAY	0.835182826996544	0.919915649152693	0.0156614625786352	0.307273229183769	0.67359041334651	16	AP2A1 CALM3 CALM1
KEGG_MEDICUS_REFERENCE_DRD1_GNAS_AC_PKA_SIGNALING_PATHWAY	0.835522664199815	0.919915649152693	0.0159000713450644	0.31825339453318	0.654374477768677	11	ATF4
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	0.834141362592498	0.919915649152693	0.0207043446503391	-0.259219379573219	-0.742308779342903	44	FLT3 SOS2 INSR KRAS PIK3R3 PIK3R1 PDGFC ERBB2 AKT2
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	0.836192109777015	0.919915649152693	0.0180451181603348	-0.332919962956966	-0.658205384932253	7	RIPK1 CASP8 TRAF2 TRADD FADD
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	0.835266821345708	0.919915649152693	0.0165447167287271	0.365141612200436	0.650228126676808	5	BGLAP GGCX PROS1 FURIN GAS6
REACTOME_IRS_MEDIATED_SIGNALLING	0.835995191482054	0.919915649152693	0.0148148184107082	0.287134500539058	0.696619610298871	29	IRS2 THEM4 GRB2 KLB FLT3LG GAB2 SOS1
REACTOME_MET_ACTIVATES_RAS_SIGNALING	0.835823648773289	0.919915649152693	0.0158520077577041	0.320482753176873	0.649844717440499	10	GRB2 SOS1 SHC1 HGF
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.835182826996544	0.919915649152693	0.0156614625786352	0.307266098527838	0.673574781846531	16	MAML1 MAML3
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	0.834752237502729	0.919915649152693	0.0183367318211908	-0.315904182516614	-0.674402012792385	10	CREBBP TXN EP300
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.834593356242841	0.919915649152693	0.0190600555213734	-0.280437792173474	-0.693802153903524	20	MTRR
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS	0.834300077339521	0.919915649152693	0.016561583986	0.366008094829033	0.651771120840074	5	SLC26A2 SLC35B3
WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS	0.835823648773289	0.919915649152693	0.0158520077577041	0.320444573683769	0.64976730066327	10	PRMT2 PRMT3 DDAH2 CARM1 NOS3 PRMT6
REACTOME_OLFACTORY_SIGNALING_PATHWAY	0.836453954910203	0.919916775481224	0.0163506357883362	0.355253227357044	0.653537420909755	6	LDB1 GNB1
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	0.837142169834015	0.920099854473222	0.0197497844171305	-0.271016775730657	-0.719921917626405	30	PRKAR1A CREB1 PRKACA
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	0.836892158621927	0.920099854473222	0.0154332109109736	0.299555989663869	0.675177673474149	19	STAT3 GRB2 SOS1 STAT5B STAT5A
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.837506956037841	0.9202140292665	0.0219880216705666	-0.245511615273292	-0.778676848465545	76	EXT2 HEXA DSE GLB1 ST3GAL6 AGRN CHP1 HEXB
KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	0.838269863657734	0.920623618699577	0.0193810693240287	-0.273012271459415	-0.702968912735285	25	RBBP4 EZH2 HDAC2 CBX3 EED
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	0.838401775804661	0.920623618699577	0.0185205435068886	-0.284536743969159	-0.674529709428082	16	KRAS GAB1 PIK3R1 FRS2
BIOCARTA_NUCLEARRS_PATHWAY	0.845261545195885	0.921145219822714	0.0181900744716464	-0.299692818017859	-0.666982566388721	12	ABCD3 ABCG1 CYP2E1
BIOCARTA_PELP1_PATHWAY	0.847105704697987	0.921145219822714	0.0175286965341817	-0.337444327095142	-0.648494232679663	6	CREBBP EP300
BIOCARTA_TCYTOTOXIC_PATHWAY	0.848654244306418	0.921145219822714	0.0173121422935879	-0.3514112271843	-0.64726514960986	5	PTPRC ITGAL
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S	0.841039358043561	0.921145219822714	0.0162711616979909	0.352592607984355	0.648642843777309	6	E2F3 RBL1
KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY	0.848672566371682	0.921145219822714	0.018290232532531	-0.291127515685998	-0.659927770402237	13	KRAS BRAF
KEGG_MEDICUS_REFERENCE_BMP_HAMP_SIGNALING_PATHWAY	0.846517626827171	0.921145219822714	0.0179018197825221	-0.321042538354254	-0.655646844430152	8	ACVR2B BMPR2 BMP2 SMAD5 SMAD1 ACVR1 SMAD4 HAMP
KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	0.843531311681321	0.921145219822714	0.0153189707444467	0.295727737842523	0.666549068981512	19	AKT1 PPP2R5E PPP2R3A PPP2CB
KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX	0.847231341650252	0.921145219822714	0.0181555906135917	-0.298754330779132	-0.664893912309023	12	SPC25 SPAG5 CENPE
KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	0.844640923854204	0.921145219822714	0.0153806033334961	0.297340671650221	0.663397532660468	18	AKT1 PPP2R5E PPP2R3A PPP2CB
KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.839765100671141	0.921145219822714	0.0176567508200119	-0.340910207654844	-0.655154897487606	6	TCF7L2 CTNNB1
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.843384139606804	0.921145219822714	0.0183600466505076	-0.288803846265092	-0.667384534705855	14	SRD5A3
PID_AVB3_INTEGRIN_PATHWAY	0.843266381297333	0.921145219822714	0.0140809028191376	0.274169482483695	0.708546994667169	42	AKT1 PTK2B PIK3C2A HSP90AA1 MAPK3 COL9A2 RAC1 COL9A3
PID_RHOA_REG_PATHWAY	0.842070227991346	0.921145219822714	0.0142566440784238	0.27587048385849	0.703815180778178	39	BCR ARHGEF3 AKAP13 OPHN1 MYO9B ARHGAP9 ARHGEF17 ARHGEF11 ARHGAP6 DLC1 ARHGAP5 VAV2 ARHGEF5
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	0.845607476635514	0.921145219822714	0.0158744158695942	0.330130779151311	0.641101193458006	8	GRB2 SOS1 FRS3
REACTOME_CHL1_INTERACTIONS	0.84447841039358	0.921145219822714	0.016211870370756	0.35018302248562	0.644210078158202	6	ITGA10 ITGA2 ITGB1 NRP1 HSPA8 ITGA1
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.846891717395315	0.921145219822714	0.0156614625786352	0.315930148316273	0.640613374443323	10	WASL RAC1 ABLIM1 SRC
REACTOME_DECTIN_2_FAMILY	0.844678103670909	0.921145219822714	0.0156993556426377	0.316739319965126	0.642254136438462	10	SYK FCER1G MUC12 LYN CLEC4C MUC20 PLCG2 FYN MUC1 CLEC4A
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	0.841378072851247	0.921145219822714	0.0153559169090572	0.297155997866039	0.669768264434341	19	SYVN1 UBC
REACTOME_G_PROTEIN_MEDIATED_EVENTS	0.847382285149819	0.921145219822714	0.0140106272237008	0.272538103849627	0.704330958593929	42	GNA11 GNAI2 AHCYL1 CALM1 CAMK2G PLA2G4A PLCB2 PRKACB ADCY9 CAMKK2 GNA15
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS	0.842641440785883	0.921145219822714	0.0155327927725308	0.303340579689679	0.664969437788999	16	UBC GRB2 STAM2 UBA52
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.84155750942042	0.921145219822714	0.0153528342431647	0.296723156203078	0.66879267043167	19	ADD1 ANKH MRS2 NIPA2 LRRC8D NIPAL3 DMTN
REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI	0.840487238979118	0.921145219822714	0.0164540093745119	0.361230150231406	0.643262767200623	5	MGAT1 MAN1A1
REACTOME_ONCOGENIC_MAPK_SIGNALING	0.847815801923987	0.921145219822714	0.0133816638512862	0.266813860568708	0.743121007485116	69	DUSP6 LMNA CLCN6 SHOC2 TRIM24 CALM1 CAMK2G
REACTOME_RAC3_GTPASE_CYCLE	0.842237061769616	0.921145219822714	0.0218995056566159	-0.244844763501389	-0.776561828222771	76	PAK1 TFRC ARHGAP32 TRIO ARHGAP26 SNAP23 TIAM1 LBR BRK1 ESYT1 NCF2 PIK3R1 GIT1 ARHGAP1
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	0.844604946377763	0.921145219822714	0.0182015902648862	-0.299862948014153	-0.667361199891849	12	FZD6 RNF43
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	0.848801237432328	0.921145219822714	0.0163108385142793	0.356792865862082	0.635361046315923	5	RUNX1 CBFB
REACTOME_SIGNALING_BY_FGFR2	0.844060701203558	0.921145219822714	0.0209083521464686	-0.251305208404046	-0.751115893822832	55	NCBP1 POLR2A HNRNPA1 PTBP1 KRAS POLR2K GAB1 BRAF PIK3R1 HNRNPM FRS2 PPP2R1A PPP2CA
REACTOME_SIGNALING_BY_NTRK2_TRKB	0.843757055768797	0.921145219822714	0.0186791479131903	-0.27735109540414	-0.68214459693405	19	KRAS GAB1 TIAM1 PIK3R1 FRS2
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	0.845654993514916	0.921145219822714	0.0179996889328276	-0.312572897626407	-0.655141732821393	9	PPIP5K2
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES	0.841121495327103	0.921145219822714	0.0159515310943624	0.332607948255967	0.645911759965845	8	SUMF2 ARSD
