p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CCDC127	0.257485158319721	-0.504667667027753	0.054	0.057	1
LRRC23	0.258048266165219	-0.231090258397465	0.091	0.084	1
ZNF138	0.258526408802562	-0.237212041240821	0.071	0.065	1
ZIK1	0.258640124394781	-0.210965495288845	0.027	0.024	1
ZNF610	0.259379442767159	-0.682105187030956	0.01	0.011	1
RUNX3	0.259412490118823	-0.427936459326506	0.072	0.075	1
ZNF546	0.259854835160901	-0.298831387037852	0.026	0.023	1
STK3	0.260406999803909	-0.177614406903891	0.093	0.086	1
INTS6-AS1	0.260442741034954	-0.359377738061142	0.077	0.08	1
SULF2	0.260522729135233	-0.396730881314417	0.025	0.028	1
PNPLA2	0.26175053410078	-0.209573840041099	0.113	0.104	1
AFF4	0.261934647761791	-0.185916268705096	0.205	0.187	1
BCO2	0.264654433382633	-0.199040842773623	0.024	0.021	1
SMARCA1	0.265062378031993	-0.322948408758103	0.014	0.016	1
GAS6-AS1	0.267049540534167	-0.441551483414411	0.067	0.069	1
PALM	0.267458059686352	-0.126285614774091	0.024	0.021	1
FBXL8	0.268289818544016	-0.145218203125912	0.017	0.015	1
ITPRIP	0.269189641466051	-0.623289424573626	0.014	0.016	1
ACBD4	0.269417968376991	-0.283354487671778	0.059	0.054	1
ZNF665	0.270439961365529	-0.126094189847757	0.029	0.026	1
NINJ2	0.270824959879541	-0.187750832833596	0.093	0.085	1
NCOA3	0.271534393121354	-0.335778201568717	0.067	0.07	1
ZNF852	0.271900736736898	-0.201610709607746	0.014	0.012	1
CLN8	0.272045041366958	-0.387729622110069	0.082	0.085	1
USP11	0.272832869409357	-0.233742610493473	0.203	0.184	1
VWA5A	0.273760558560388	-0.476474066703964	0.046	0.049	1
CRELD2	0.274964707082361	-0.266834738139337	0.053	0.049	1
KLF9	0.275033201529985	-0.198760846160434	0.099	0.091	1
MORF4L2-AS1	0.275208474522659	-0.190323316848136	0.01	0.008	1
ZNF208	0.27660522571764	-0.460191926190671	0.013	0.015	1
ARHGEF1	0.278440457723847	-0.224019866306707	0.179	0.163	1
TUBB4A	0.278585272011541	-0.441689331675452	0.017	0.02	1
SCAI	0.278665737865033	-0.314041525130346	0.146	0.145	1
SPRED1	0.278869915321295	-0.557554587488683	0.014	0.016	1
TSHZ1	0.279039856219515	-0.162582048896282	0.039	0.036	1
SLC25A23	0.27948767126596	-0.441984959027018	0.01	0.012	1
VEGFB	0.279682449364523	-0.507768599180645	0.041	0.044	1
ZNF404	0.279810779072363	-0.336231864509555	0.022	0.024	1
AGPS	0.280385151377712	-0.302439697600184	0.117	0.107	1
DDX60L	0.280714319814702	-0.484351783350257	0.04	0.042	1
TESK1	0.280996540988567	-0.129177899817555	0.017	0.015	1
LMF2	0.28146517646718	-0.319561773634617	0.076	0.069	1
KPTN	0.282944068274891	-0.457236196758135	0.032	0.035	1
ZBTB10	0.282977430292929	-0.268943851267464	0.066	0.061	1
PRKG1	0.283161683250901	-0.127034061634619	0.044	0.04	1
PIP5K1C	0.283223410765084	-0.212074827268776	0.025	0.022	1
TFE3	0.283505666732135	-0.250724550312198	0.04	0.036	1
CYP4V2	0.283967201877336	-0.476390919259355	0.026	0.028	1
DESI1	0.284001402952231	-0.436936226190255	0.064	0.066	1
ZNF548	0.285057332906771	-0.237555694486633	0.047	0.043	1
PRRT1	0.285530320833578	-0.786229286624854	0.017	0.019	1
ANKAR	0.285566446536216	-0.227750652708155	0.046	0.042	1
PKN3	0.286945165571352	-0.238960647612213	0.022	0.02	1
MPI	0.28702768363102	-0.212835961661432	0.161	0.147	1
CENPT	0.287823649800603	-0.270562279316274	0.122	0.111	1
NOP14-AS1	0.288755413030891	-0.614995998497454	0.014	0.016	1
LZTR1	0.289615244135098	-0.189136259351749	0.024	0.021	1
GMPPB	0.289706706700849	-0.270888454985758	0.021	0.018	1
GALNT6	0.290743106461156	-0.580945955565193	0.06	0.062	1
ZNF575	0.291903145111121	0.116397192527503	0.011	0.009	1
UBL7-DT	0.292533120213406	-0.208125252432112	0.074	0.068	1
ZNF598	0.293865335655228	-0.236352352201893	0.035	0.031	1
ITSN2	0.294861854125054	-0.28646659256042	0.241	0.231	1
PPP3CC	0.295290089173009	-0.220737490545543	0.076	0.07	1
PCGF1	0.295310651286134	-0.271571464339006	0.056	0.051	1
TTC7A	0.295828744593524	-0.5034089379783	0.013	0.015	1
ATP8B2	0.296608391765352	-0.48083642036663	0.016	0.018	1
SLC2A4RG	0.297530563533734	-0.481506789988926	0.025	0.027	1
NR1D1	0.29787447550463	-0.837694477621638	0.011	0.012	1
DGKA	0.298683165129494	-0.468603951893451	0.027	0.029	1
GTF2F1	0.299976544978139	-0.163775273542064	0.328	0.292	1
ZNF559	0.301113726318604	-0.414827483061121	0.095	0.096	1
TBL1XR1	0.301421294577634	-0.298946360862256	0.222	0.214	1
LENG1	0.301511954493579	-0.353426197023004	0.143	0.142	1
ENO1-AS1	0.30322731423498	-0.328899201665511	0.016	0.018	1
CDH4	0.303252727928767	-0.344959201374269	0.011	0.013	1
ROGDI	0.304805696435336	-0.280091204149294	0.055	0.05	1
ABHD1	0.3051983099692	-0.55906473022775	0.028	0.031	1
ULK3	0.305401623034298	-0.412521604789771	0.122	0.122	1
EXOG	0.305886787296996	-0.390191076558602	0.075	0.078	1
AGBL3	0.305929174336786	-0.544606863552209	0.009	0.011	1
TANC2	0.306257534077768	-0.242833043168149	0.028	0.025	1
PCF11	0.306445945892587	-0.18972171141502	0.263	0.236	1
TMEM135	0.307027739338958	-0.183743623121472	0.022	0.019	1
ARID1B	0.30727896146752	-0.177652778929171	0.333	0.297	1
TMC6	0.307871934544813	-0.277863838276709	0.125	0.114	1
SDSL	0.308131058246127	-0.268474036733326	0.081	0.074	1
DTNB	0.308930345154063	-0.239869993927174	0.045	0.041	1
CDC37L1	0.310175219949897	-0.182832370494918	0.058	0.053	1
SQSTM1	0.310869238776281	-0.174900168823208	0.395	0.345	1
TACC1	0.311880795866698	-0.157664718782394	0.269	0.243	1
PSMB10	0.311961496721658	-0.355349833160389	0.146	0.144	1
ZNF654	0.312220071025861	-0.214421986364827	0.06	0.055	1
ZNF274	0.312416559291364	-0.208552908376268	0.16	0.147	1
LRRC20	0.313341149044833	-0.663475921553917	0.011	0.013	1
LAMP2	0.314715781987883	-0.305243325198245	0.242	0.23	1
CC2D1B	0.315074205421859	-0.370003933649726	0.02	0.017	1
NR2C2AP	0.31530723746057	-0.363208523419186	0.065	0.06	1
CLASRP	0.316273911149121	-0.244007102171055	0.085	0.079	1
SCRN1	0.317032542726135	-0.420671846249606	0.06	0.062	1
ZMYND12	0.317589461364718	-0.67806353609914	0.01	0.012	1
MVD	0.317748004266775	-0.243702167551167	0.081	0.074	1
ZNF330	0.318121854984939	-0.217094317671741	0.211	0.19	1
RAD9A	0.319225018007079	-0.284771158469632	0.068	0.062	1
DENND4C	0.320270906919454	-0.234774206978341	0.047	0.043	1
DNASE2	0.320354682209059	-0.377784814853758	0.131	0.13	1
MAST3	0.321610073748028	-0.606443375457412	0.015	0.017	1
FBXO5	0.322161260808553	-0.263558607739699	0.027	0.024	1
ZC2HC1C	0.322477207784508	-0.222262919326805	0.012	0.01	1
TDP2	0.32269825749342	-0.323183244712807	0.125	0.114	1
ZNF286A	0.322788761256974	-0.191031997640964	0.014	0.012	1
CAMTA2	0.324427650670499	-0.52399841378837	0.021	0.023	1
ERLEC1	0.325014622178789	-0.218406567722157	0.189	0.172	1
CIC	0.325671926659992	-0.366181865138873	0.048	0.051	1
GTF2IRD2B	0.326178083473803	-0.19362339140779	0.032	0.029	1
DUOX1	0.326552458858341	-0.166992594593947	0.021	0.019	1
TMEM45A	0.326584580313561	-0.190878662117713	0.021	0.019	1
FZD6	0.3266618787403	-0.525615034325529	0.021	0.023	1
SEC23A	0.326865757243596	-0.404848072911501	0.072	0.074	1
PER3	0.32707837995919	-0.376898607773959	0.013	0.011	1
SDCCAG8	0.328096600946851	-0.197752372749125	0.316	0.298	1
CSGALNACT2	0.328245462449361	-0.181707627933205	0.059	0.055	1
ZC3H7A	0.328403246890485	-0.227042890241363	0.103	0.095	1
KLC2	0.32857169855535	-0.625204144243336	0.011	0.012	1
PGS1	0.330599318885772	-0.23615622417828	0.094	0.087	1
PHLPP1	0.330797818250095	-0.229809164828659	0.028	0.025	1
BTN3A3	0.331143958633226	-0.473794874918242	0.04	0.043	1
GID8	0.33166537141768	-0.259632141908839	0.187	0.17	1
TRERF1	0.331770270235812	-0.174380541138723	0.019	0.017	1
MED31	0.332051097573758	-0.28766595465303	0.108	0.099	1
TOR1AIP1	0.332503191522629	-0.275605318692381	0.117	0.108	1
ZNF565	0.332708447385677	-0.21066796928447	0.015	0.013	1
C1orf159	0.332923233338194	-0.277329310399103	0.015	0.013	1
SLC41A3	0.334107872903637	-0.24379773000435	0.126	0.116	1
GCLM	0.334172767989841	-0.43794041756022	0.058	0.061	1
MMACHC	0.334686561369376	-0.185564719053628	0.019	0.017	1
ZSWIM1	0.334789501114452	-0.147988622122084	0.015	0.013	1
PRDM11	0.336754125225831	-0.615941819454526	0.012	0.014	1
ACSF2	0.336756998887999	-0.281632990220974	0.061	0.056	1
AMN	0.337160974383519	-0.722028212154009	0.012	0.013	1
TMEM63A	0.33758164486722	-0.47856811743754	0.043	0.046	1
ATP1A1	0.338300384505331	-0.215951115219056	0.187	0.171	1
HLA-G	0.339111732485834	-0.239108796341868	0.024	0.022	1
TLE5	0.339762197011013	-0.131978695917347	0.322	0.291	1
TULP3	0.339901571011803	-0.294750879901351	0.031	0.028	1
ZNF844	0.340634518074038	-0.179744739260009	0.058	0.054	1
APH1A	0.340666269575811	-0.118303121620554	0.462	0.4	1
KLHL36	0.342170503370325	-0.456300555587767	0.045	0.047	1
CANX	0.343302359464852	-0.100440205163065	0.455	0.402	1
CASP7	0.343871278640934	-0.296157990131861	0.059	0.054	1
SCRN2	0.344139256273382	-0.21609759494963	0.257	0.23	1
ERMARD	0.344678005243477	-0.160272308005761	0.029	0.026	1
ZCCHC4	0.344818824546502	-0.246068396087337	0.021	0.018	1
MAP2K4	0.346076353277637	-0.235528764674155	0.032	0.029	1
ZG16B	0.346555032638549	-0.229586424025228	0.035	0.032	1
LRIG2	0.347317534109137	-0.193900961083975	0.029	0.027	1
FAM86B1	0.347376901818166	-0.294540212484114	0.019	0.017	1
SLC39A1	0.348512470226225	-0.245587999644873	0.193	0.175	1
TRO	0.348975079058159	-0.144951799740792	0.022	0.02	1
TMEM185B	0.354166234171732	-0.425827865280284	0.032	0.034	1
POFUT2	0.354224612152931	-0.555746028609724	0.029	0.031	1
ZNF160	0.357889850816671	-0.126040434273595	0.049	0.045	1
L3HYPDH	0.359575550136803	-0.249323907347682	0.069	0.064	1
DAPK3	0.359608006422397	-0.340261854458507	0.08	0.073	1
MPRIP-AS1	0.359911817791505	-0.57761575523768	0.009	0.01	1
TRAP1	0.360447998290563	-0.367390324680978	0.097	0.089	1
RASA4	0.360594914017332	-0.385285079228011	0.062	0.065	1
CREBRF	0.361154863513847	-0.297754030688607	0.175	0.17	1
TPP1	0.361318554154392	-0.279058954201736	0.216	0.208	1
DGKE	0.361993219480587	-0.281304269477818	0.056	0.052	1
TRIM23	0.362301489856326	-0.521899809525831	0.023	0.025	1
KICS2	0.362600919269046	-0.39045009447644	0.053	0.055	1
THAP7-AS1	0.36280252476037	-0.314901719933518	0.047	0.043	1
FAM98C	0.363206898682635	-0.274932900900493	0.034	0.031	1
GOLGA1	0.36543755646592	-0.149955325967458	0.029	0.026	1
ZNF821	0.36623110324872	-0.428915162851625	0.025	0.027	1
ZNG1E	0.368046088776076	-0.241507550426802	0.061	0.057	1
ZNF563	0.368765878462887	-0.317639127991731	0.021	0.019	1
SLC17A5	0.369100830418149	-0.398462108472996	0.038	0.04	1
ZXDB	0.369325125813328	-0.537444440590117	0.014	0.016	1
NDC80	0.369729723593609	-0.20115847985596	0.014	0.013	1
SH3RF1	0.371368149590628	-0.35900527991497	0.042	0.045	1
PAOX	0.372058872260072	-0.214274382112178	0.011	0.01	1
RHOQ	0.372158983050116	-0.39128237241949	0.033	0.036	1
MARCHF3	0.373479282355738	-0.461465729871446	0.023	0.025	1
DCUN1D4	0.37356313899275	-0.481080102975023	0.041	0.043	1
CSNK1E	0.373563264478243	-0.213965265645803	0.104	0.097	1
ZNF17	0.374422171947523	-0.225437486066768	0.023	0.021	1
SLC12A7	0.374535559042472	-0.312416472630746	0.019	0.02	1
RGL2	0.374882396088512	-0.27092529810404	0.138	0.127	1
IFT70A	0.376025196227186	-0.641521443601744	0.008	0.01	1
TMEM9B	0.377094181860645	-0.328142836170394	0.209	0.199	1
POLI	0.377453364955047	-0.282696663164262	0.043	0.039	1
PLK3	0.377486096548149	-0.569294298669633	0.068	0.069	1
ALKBH7	0.378637617207502	-0.103674018312966	0.597	0.54	1
ZNF287	0.37926630869107	-0.203410890013402	0.015	0.014	1
ACAD10	0.380887131350674	-0.187113136800983	0.039	0.036	1
TYMP	0.381062997678873	-0.410264446447563	0.057	0.059	1
RNF185	0.381163631266035	-0.254580644691397	0.032	0.029	1
USP54	0.382108620684777	-0.182136079447587	0.012	0.01	1
HOOK2	0.382750109607747	-0.379111337015869	0.112	0.112	1
ITGAL	0.383427257412121	-0.336165773165198	0.016	0.018	1
HELQ	0.383446794790203	-0.284930384593226	0.072	0.067	1
SP4	0.383567749875889	-0.513001839218254	0.023	0.025	1
CDK5RAP3	0.383798839322747	-0.175757820814004	0.237	0.216	1
SUFU	0.383967372385088	-0.216316386564892	0.021	0.019	1
NUFIP2	0.386062901261722	-0.2761855391504	0.147	0.135	1
SV2A	0.386199125990269	-0.279569243782349	0.084	0.078	1
ZNF441	0.3863821884335	-0.669940988790411	0.01	0.011	1
ATM	0.386905350351953	-0.389340645493424	0.097	0.098	1
CBY1	0.387045113622596	-0.419126558213119	0.061	0.063	1
DAGLB	0.388188297931931	-0.169589706345394	0.048	0.045	1
ITGAV	0.388735252922695	-0.14323769399482	0.025	0.023	1
AEN	0.388937418311803	-0.45229823980442	0.029	0.026	1
SLC50A1	0.389630355421201	-0.209059737855068	0.242	0.22	1
LIMK1	0.389841555135034	-0.27512353985805	0.024	0.022	1
PEX12	0.390464186306128	-0.641822294823625	0.009	0.01	1
THAP5	0.390942644244739	-0.244173785559109	0.067	0.062	1
ZKSCAN4	0.39095779361204	-0.204869810127622	0.029	0.027	1
ZNF652	0.390983623258665	-0.351877301812795	0.091	0.092	1
WBP2	0.391391868008049	-0.20690735647512	0.264	0.236	1
LRRC8C	0.392302728331834	-0.218409001514816	0.012	0.01	1
RRAGA	0.392345127765318	-0.287895471494611	0.199	0.18	1
ZNF136	0.392561534161494	-0.40652380286157	0.062	0.064	1
ZNF91	0.392745774669539	-0.205067640426513	0.097	0.09	1
USP28	0.392947601422729	-0.564961190316494	0.01	0.011	1
ZNF625	0.393212863089428	-0.202970978122154	0.014	0.012	1
AKR1B1	0.393974858139001	-0.131839570474395	0.382	0.34	1
CRY2	0.394189964713862	-0.258474007998255	0.022	0.02	1
ERLIN2	0.394348873633629	-0.385405641838273	0.067	0.069	1
SLC20A1	0.394829181161678	-0.273072260724622	0.068	0.063	1
ZNF573	0.395115178225303	-0.312719806022139	0.044	0.04	1
PHOSPHO2	0.395676842681095	-0.18792179101122	0.065	0.061	1
ZNF280C	0.395889465964835	-0.14688163097447	0.016	0.014	1
ZNF583	0.395994047930787	-0.4697994551178	0.054	0.056	1
BACH2	0.396416559184639	-0.385412614528494	0.014	0.016	1
ENTPD6	0.39701364000863	-0.3303821856539	0.061	0.056	1
ZNF257	0.397073068439056	-0.265655393162523	0.022	0.02	1
LAIR2	0.398435806951418	-0.48841390012102	0.014	0.015	1
GKAP1	0.399213906723655	-0.240499223859248	0.07	0.065	1
BTBD3	0.400465359460261	-0.308330114781133	0.049	0.046	1
C19orf47	0.402668485100415	-0.26310076623676	0.017	0.016	1
ZBTB18	0.405071745910928	-0.463445455585084	0.012	0.013	1
C19orf12	0.405260275792479	-0.348327283151237	0.058	0.054	1
TBL1X	0.405722164358031	-0.290493673635547	0.024	0.022	1
BACE1	0.406815563406034	-0.27905654068655	0.018	0.016	1
SLC27A1	0.407535119643531	-0.246611660305149	0.035	0.032	1
PAWR	0.409299051932149	-0.349434812079092	0.089	0.09	1
BMI1	0.409800504342848	-0.35305593056332	0.134	0.132	1
RNF13	0.411736684631094	-0.18176580418807	0.233	0.213	1
MANBAL	0.412221981498519	-0.289049203662965	0.086	0.08	1
KANK1	0.413371166882366	-0.432151759855944	0.046	0.048	1
UTP3	0.41372892040589	-0.351844240079061	0.112	0.103	1
ERLIN1	0.414276626093145	-0.437433249879661	0.11	0.109	1
DUSP11	0.416730445222953	-0.27021336086667	0.181	0.165	1
MSRA	0.417961994426853	-0.187119262275401	0.116	0.109	1
CLOCK	0.418414741463211	-0.46640125285991	0.029	0.031	1
RAB32	0.418913776769157	-0.268473132400604	0.186	0.181	1
CHPF2	0.418945077452347	-0.429554946710178	0.088	0.088	1
BRSK1	0.419696581970553	-0.453255746142464	0.01	0.011	1
EBPL	0.419729080359437	-0.132288265212634	0.444	0.425	1
CDC42SE2	0.419925192772576	-0.177188884684493	0.344	0.304	1
ARHGAP4	0.421803613184631	-0.262857585336113	0.153	0.141	1
TOB2	0.421823967302864	-0.250914322711751	0.121	0.112	1
PHF3	0.421954925453034	-0.168130569126439	0.266	0.242	1
CD68	0.423400271650787	-0.360757222640375	0.05	0.047	1
NCKIPSD	0.423589017579553	-0.282626638894947	0.011	0.01	1
CDK1	0.424506227224242	-0.459080328665592	0.017	0.015	1
GGA1	0.425241588672047	-0.410599142838438	0.176	0.169	1
RAP2C-AS1	0.42537685231219	-0.348895338159063	0.013	0.015	1
KHNYN	0.425915420900554	-0.375484480508653	0.037	0.034	1
FHIP2A	0.426734925028281	-0.159745759478286	0.058	0.054	1
SLC35C1	0.427672941642473	-0.207850286036552	0.03	0.028	1
ST8SIA4	0.428058495429895	-0.368669087480917	0.074	0.075	1
WDR24	0.428322589618713	-0.287978188431286	0.025	0.023	1
DNAJC30	0.428389580854839	-0.33131308139351	0.108	0.1	1
ATP1B1	0.429015347693427	-0.219835057760607	0.255	0.243	1
PIK3CD	0.429209452868316	-0.431274626390798	0.037	0.039	1
TMSB4Y	0.429558069880552	-0.225595613738952	0.051	0.047	1
PLCE1	0.430335012367873	-0.471248080093784	0.022	0.024	1
CENPQ	0.430616607745112	-0.336782852161552	0.037	0.034	1
ENO2	0.431234145627635	-0.481590329774924	0.06	0.061	1
ZNF230	0.431907697196439	-0.550574529059598	0.018	0.019	1
CRBN	0.432534233837283	-0.116529971126769	0.467	0.411	1
PINK1	0.432771094026144	-0.207509405870125	0.038	0.035	1
MAPK12	0.432927009964125	-0.246206971219491	0.04	0.037	1
TRIM68	0.433644210308244	-0.313088596440509	0.027	0.025	1
ZNF662	0.434051503203871	-0.247315726879775	0.032	0.029	1
ATAD1	0.434989329740722	-0.3195859840616	0.11	0.102	1
NARS2	0.435184794245017	-0.27196777992221	0.102	0.095	1
ZNF417	0.435330602690483	-0.215776274267623	0.015	0.013	1
AKIP1	0.435899655996269	-0.260408925550196	0.103	0.096	1
ARHGEF37	0.436626512219619	-0.140925695716232	0.022	0.02	1
ULK1	0.436765709369465	-0.144425872210999	0.028	0.026	1
SSBP4	0.436821428250958	-0.16623797082465	0.314	0.282	1
PPP2R3A	0.436883695946052	-0.14948341984161	0.02	0.018	1
HTR1F	0.436978943460149	-0.182373755491163	0.263	0.24	1
CCT6B	0.43737953264701	-0.150382372058171	0.021	0.019	1
LNP1	0.439684216023744	-0.74311325151525	0.009	0.01	1
ZFP28	0.44071564617505	-0.470851811465612	0.012	0.013	1
TRIQK	0.441275160551525	-0.435309890658133	0.062	0.063	1
CASK	0.441767250252469	-0.278057438823673	0.029	0.027	1
SH3BGR	0.443001104638618	-0.435242666576434	0.024	0.026	1
MTMR4	0.444222469865266	-0.227244413637215	0.09	0.085	1
SCAMP2	0.444374802119171	-0.256982102697602	0.317	0.291	1
SPHK2	0.446104138267132	-0.262289806402745	0.047	0.043	1
FRS3	0.446321397961417	-0.124808929619492	0.01	0.009	1
PAN3	0.447592306380605	-0.20896519818148	0.173	0.16	1
SYNJ2BP	0.447924707275528	-0.225257608886645	0.163	0.15	1
XPO7	0.448244683701137	-0.370819064325838	0.075	0.076	1
EED	0.448694562498457	-0.363594337040754	0.043	0.04	1
KHDC1	0.449493811835287	-0.522515386646064	0.032	0.033	1
DARS1	0.449548076723538	-0.130399829404348	0.522	0.472	1
VSIG10L	0.450568251770612	-0.459068149627065	0.01	0.011	1
FOXO3	0.450924121080881	-0.213093030793354	0.205	0.189	1
ATRIP	0.452000034976068	-0.437694697721224	0.011	0.009	1
ANKH	0.452107011979046	-0.456978946023664	0.033	0.034	1
RNF114	0.452425809213768	-0.229151189602309	0.313	0.29	1
ZCCHC14	0.4527297453634	-0.224138058076327	0.01	0.009	1
KRT10-AS1	0.452778964182358	-0.408518312103012	0.04	0.042	1
TGFBR1	0.45447844864437	-0.438239246694876	0.025	0.027	1
YTHDF3-DT	0.45461036751633	-0.44403036354853	0.037	0.039	1
LETM2	0.455833703473367	-0.173095519864057	0.023	0.021	1
SAMD8	0.455904919719536	-0.316960497702716	0.039	0.036	1
CDIPT	0.456674661836374	-0.226191643830962	0.175	0.162	1
PPP1R10	0.457074820558538	-0.254986367801043	0.21	0.203	1
SMTN	0.45730584115611	-0.195324495705679	0.013	0.012	1
HEXA	0.457842719442567	-0.183019129415766	0.32	0.285	1
ATP6V1C1	0.458197397506214	-0.521050838243824	0.048	0.049	1
SNN	0.458925656654476	-0.480024259123775	0.011	0.012	1
ZNF395	0.459271659347583	-0.251088183393155	0.07	0.066	1
DDHD1	0.459461160415219	-0.356157523596887	0.077	0.078	1
LIPE-AS1	0.460160804201954	-0.262222453359862	0.051	0.048	1
MED7	0.461660875009367	-0.297167969144632	0.113	0.105	1
AGAP3	0.462484447804448	-0.57567456370136	0.013	0.014	1
RGPD5	0.462951932338857	-0.348552363234544	0.02	0.021	1
TTC4	0.463354541414092	-0.21820378346653	0.015	0.013	1
MCF2L2	0.46391754854937	-0.308083763173257	0.013	0.012	1
FAM120AOS	0.466131765821754	-0.314888139992224	0.133	0.122	1
TCAIM	0.466905686674124	-0.40801963446331	0.096	0.096	1
RAPGEF2	0.467002391539837	-0.205765782828144	0.121	0.113	1
RAB24	0.467271904174423	-0.236704112446418	0.016	0.014	1
APOLD1	0.4673391807669	-0.240284719005672	0.014	0.012	1
SLC25A24	0.467430058282314	-0.436712426025108	0.051	0.052	1
UBQLN2	0.468534356956152	-0.373107598085735	0.091	0.092	1
WDR37	0.469293162585449	-0.374777208658249	0.04	0.042	1
CYB5R1	0.469667324152849	-0.250364479075199	0.18	0.165	1
TSPYL2	0.47082046717017	-0.118112499993149	0.139	0.131	1
SP100	0.473036285972734	-0.211903943555237	0.357	0.328	1
ZNF217	0.473275277638291	-0.343572170252739	0.028	0.029	1
RSPH1	0.473427445618065	-0.262509529319681	0.021	0.019	1
EOLA1	0.475128512262131	-0.355693853521073	0.033	0.03	1
ETHE1	0.475163321629398	-0.145271245564528	0.353	0.317	1
ZMAT1	0.477669453072466	-0.231680760214815	0.091	0.085	1
SPATA6	0.477676964675914	-0.205486440627031	0.044	0.041	1
WDR81	0.478665691239542	-0.277850651154604	0.011	0.009	1
ZNF558	0.479360943848467	-0.483089300773909	0.013	0.014	1
PRRG2	0.480637618454622	-0.546754452965652	0.01	0.011	1
NF1	0.480690273921806	-0.329560865632221	0.092	0.092	1
CAPN7	0.481355601333161	-0.403194789799421	0.07	0.071	1
MARCHF8	0.481623150352287	-0.219048616415664	0.068	0.064	1
LYZ	0.483352726239923	-0.31560174128435	0.178	0.171	1
BEND5	0.48339330601652	-0.25973403152158	0.08	0.075	1
ZNF180	0.483807259646692	-0.326180538333027	0.024	0.022	1
ZNF783	0.484888247368904	-0.260333544731288	0.025	0.023	1
PDE6B	0.485722335158917	-0.261714740242702	0.07	0.065	1
ACSL3	0.486337935986851	-0.317058441503297	0.061	0.057	1
FAM221A	0.48825488292785	-0.497840897014581	0.041	0.042	1
LPCAT4	0.490298971437725	-0.447445318875395	0.051	0.053	1
CAPS	0.490537494398288	-0.251014704113348	0.02	0.018	1
ST3GAL5	0.490972105835696	-0.434458743754456	0.009	0.011	1
ZNF835	0.49258613148523	-0.171603545581291	0.011	0.009	1
HEXIM2	0.492724214421446	-0.308818486009022	0.034	0.032	1
ANKRD40	0.493319385338194	-0.188944366638593	0.057	0.053	1
KIAA1191	0.495215065467415	-0.430733609093763	0.088	0.088	1
MX2	0.495963221063084	-0.449780059509232	0.063	0.064	1
FBXO41	0.499584401489676	-0.562484911386504	0.011	0.012	1
ME3	0.500447448830568	-0.209247993988932	0.046	0.044	1
UNC93B1	0.502024425094861	-0.61660811885704	0.015	0.016	1
TP53I13	0.502647037566684	-0.23563265803284	0.118	0.111	1
EEIG1	0.503337544968651	-0.243137848461405	0.015	0.014	1
KSR1	0.504498237583391	-0.151693508226197	0.018	0.017	1
THNSL1	0.50551853553404	-0.271542851191027	0.032	0.03	1
TPD52L2	0.507778929383402	-0.368534108175207	0.171	0.164	1
TSPAN17	0.508178215779341	-0.356566043136343	0.05	0.052	1
CKMT2-AS1	0.508653266649253	-0.19954227059044	0.05	0.047	1
NEIL2	0.50888923017936	-0.456651290745587	0.075	0.075	1
CWF19L2	0.509280775298832	-0.368389884375265	0.108	0.107	1
PDXK	0.509971284162178	-0.597823421407571	0.021	0.022	1
OCRL	0.512139198279569	-0.264009962214713	0.011	0.009	1
COQ7	0.512169458393275	-0.259472663596281	0.119	0.111	1
CHM	0.512412319833036	-0.118374243785428	0.056	0.053	1
ZBTB4	0.513108524604258	-0.375112776981207	0.046	0.048	1
EOGT	0.513950102121188	-0.438316160188404	0.018	0.019	1
VAMP1	0.514333366611415	-0.399186606367616	0.017	0.015	1
XPR1	0.51446242821647	-0.262922618910613	0.032	0.03	1
CD244	0.514819854826699	-0.303538435098676	0.092	0.092	1
ZNF501	0.514851834792891	-0.276728327346702	0.019	0.017	1
NUP35	0.515087239306688	-0.295107147957031	0.049	0.046	1
PIGG	0.515760142444054	-0.387614022358101	0.044	0.041	1
CAPS2	0.515794279119424	-0.201434325338966	0.021	0.019	1
NAALADL2	0.516076664737884	-0.449932212899807	0.02	0.021	1
SPRYD7	0.51627864841854	-0.415726802843773	0.078	0.078	1
SCML4	0.518646605472532	-0.340134550536177	0.036	0.037	1
PLEKHA1	0.524982118446673	-0.401828837297466	0.033	0.034	1
OTUD1	0.526658287818158	-0.293391105669709	0.017	0.019	1
ZNF143	0.527086452820903	-0.320886484955818	0.047	0.044	1
LRP2BP	0.527108253627144	-0.43215445973466	0.009	0.01	1
NEK7	0.528014833109604	-0.236181155477575	0.051	0.048	1
PRPS2	0.528131295785936	-0.344001743055308	0.171	0.164	1
BCL2L2	0.529928291261361	-0.298113383018031	0.028	0.026	1
NDFIP1	0.530349003625021	-0.135717785803248	0.324	0.293	1
CXCL3	0.530662592343097	0.460915827877739	0.131	0.127	1
KIAA0753	0.530894645764457	-0.206635316422046	0.013	0.011	1
PGBD4	0.531962896257253	-0.357314484830127	0.024	0.025	1
FNDC3A	0.531980122967902	-0.243282149880814	0.099	0.094	1
VILL	0.532762536471868	-0.358076178903814	0.045	0.042	1
FAM43A	0.532790408512188	-0.287684719832618	0.031	0.032	1
LAPTM4B	0.534391554560387	-0.147144885423772	0.409	0.371	1
TIPIN	0.535420505248883	-0.200828919755659	0.289	0.261	1
ARMCX5	0.535601491040536	-0.401935168637304	0.049	0.05	1
CALM1	0.536265355779293	-0.1567789545341	0.506	0.46	1
