p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PHLDB3	3.85764171950059e-10	-1.28729418790765	0.044	0.058	5.49328180856884e-06
ACTR3C	3.86142141948971e-10	-0.137439026108943	0.028	0.018	5.49866410135335e-06
NUMBL	3.9139276592139e-10	-0.210838786100823	0.024	0.014	5.57343298672059e-06
EOLA1-DT	3.94718102630288e-10	-1.29358670878366	0.028	0.041	5.6207857814553e-06
TOM1L1	3.96489685611519e-10	-1.40595181511994	0.038	0.052	5.64601312310803e-06
NAPA-AS1	3.96601909461866e-10	-0.375039959993741	0.067	0.049	5.64761119073697e-06
STX17	4.02346722909456e-10	-0.408086711046456	0.154	0.118	5.72941733423066e-06
ARRDC5	4.0427833938717e-10	-1.98689942404181	0.004	0.01	5.7569235528733e-06
C19orf12	4.06374726361093e-10	-0.443959730025283	0.074	0.054	5.78677610338196e-06
RYBP	4.07322306725616e-10	-0.381068581542804	0.163	0.125	5.80026964777277e-06
TNKS2-DT	4.32035534676128e-10	0.130302139321465	0.012	0.006	6.15218601378807e-06
TPD52	4.35136481920357e-10	-0.491662477808715	0.225	0.17	6.19634350254589e-06
CENPC	4.35274641943419e-10	-0.366412097549514	0.255	0.195	6.19831090127428e-06
CES2	4.57091090206815e-10	-0.44380147943233	0.11	0.083	6.50897712454505e-06
MIR22HG	4.61531097385987e-10	-2.24800520041513	0.004	0.011	6.57220282677645e-06
FGD5	4.71902260777424e-10	-1.6394809019252	0.013	0.023	6.71988819347051e-06
ATP6V1E1	4.8263924719107e-10	-0.383713095378472	0.353	0.26	6.87278288000083e-06
RECQL5	5.23615506921635e-10	-0.380794467748782	0.044	0.03	7.45628481856409e-06
NFIL3	5.56224271266295e-10	-0.248240955582609	0.04	0.027	7.92063362283204e-06
ANKRD9	5.72811824387686e-10	0.381640244397783	0.011	0.005	8.15684037928064e-06
FAXDC2	5.77431535352655e-10	-1.56831548814316	0.015	0.025	8.2226250634218e-06
FBXL5	5.78163819455024e-10	-0.483885200729238	0.204	0.155	8.23305278903954e-06
MYO10	5.98549188814752e-10	-0.141489122526825	0.028	0.017	8.52334044872206e-06
PCSK4	5.99028025338562e-10	0.161059387081128	0.014	0.007	8.53015908082113e-06
ZNF205	6.02822186674854e-10	-0.325748673308455	0.031	0.02	8.58418793824992e-06
RAD52	6.26614309537243e-10	-0.137563158314794	0.026	0.016	8.92298776781035e-06
LCMT2	6.29691145120642e-10	-0.191632193399975	0.023	0.014	8.96680190651795e-06
ADM5	6.2997352698276e-10	0.169994945970537	0.014	0.007	8.9708230242345e-06
ZNF420	6.39266873761893e-10	-0.410121929416324	0.063	0.046	9.10316028236936e-06
GLRB	6.41133355303729e-10	0.255063841494689	0.01	0.004	9.1297389795251e-06
CDC42EP2	6.47890389760553e-10	0.238911781218716	0.01	0.004	9.22595915019028e-06
ZNF66	6.62678476673368e-10	0.158127092356755	0.018	0.01	9.43654150782877e-06
CNPPD1	6.85884208171014e-10	-0.526711277541171	0.184	0.14	9.76699112435524e-06
TMEM17	7.08227882384842e-10	-0.397376472696815	0.05	0.035	1.00851650451601e-05
CCDC69	7.19538386364207e-10	-1.19333427684216	0.084	0.099	1.02462266218263e-05
YPEL2	7.38731910911594e-10	-0.318533792495391	0.066	0.048	1.05195424113811e-05
TMEM67	7.42596622601485e-10	-0.38918392021666	0.105	0.08	1.05745759058451e-05
KLF10	7.76057052156523e-10	-0.77455718844286	0.261	0.252	1.10510524227089e-05
WDR91	7.79359962914082e-10	-0.363904521307628	0.043	0.029	1.10980858718965e-05
TRAPPC6B	7.89273352354144e-10	-0.408643228482021	0.082	0.061	1.1239252537523e-05
ATXN7L2	7.89300106283065e-10	0.156540206006048	0.015	0.008	1.12396335134708e-05
INO80B	8.07522951333205e-10	-0.189268457207415	0.037	0.024	1.14991268269848e-05
LINC01011	8.19414942566085e-10	-1.55670861097921	0.016	0.026	1.16684687821411e-05
RAC2	8.22649055102297e-10	-0.194628676519337	0.84	0.72	1.17145225446567e-05
PCYOX1	8.30932759856089e-10	-0.453617426265115	0.061	0.044	1.18324825003507e-05
ZC4H2	8.82321290703827e-10	-0.446982974054515	0.067	0.049	1.25642551796225e-05
PCLO	8.94908191600474e-10	-1.65349214150404	0.007	0.015	1.27434926483907e-05
ATXN1	9.0407241073957e-10	-1.23599557963454	0.055	0.069	1.28739911289315e-05
ZBTB11-AS1	9.17010455934486e-10	-0.204251024225821	0.027	0.017	1.30582288925071e-05
ZNF248	9.53409749345425e-10	-0.352251637130487	0.058	0.042	1.35765548306788e-05
PDE4B	9.58256641353818e-10	-0.393707904065737	0.207	0.16	1.36455745728784e-05
MAPRE2	9.64524120009246e-10	-0.419330614639719	0.259	0.197	1.37348234689317e-05
MED9	9.65470953326083e-10	-0.341312976785072	0.055	0.039	1.37483063753634e-05
SYMPK	1.00461761287635e-09	-0.435197316881198	0.178	0.137	1.43057548073592e-05
IFI35	1.00910443843517e-09	-0.4739871186193	0.187	0.142	1.43696472033168e-05
PHF20	1.04088802887189e-09	-0.602103055396967	0.437	0.374	1.48222455311357e-05
QNG1	1.09454929146027e-09	-0.287136845648031	0.023	0.014	1.55863819103943e-05
NDRG3	1.1008375456033e-09	-0.467552129456759	0.077	0.057	1.56759266493909e-05
TANGO6	1.1029313177769e-09	-0.176534700633416	0.021	0.013	1.57057419651431e-05
HELZ2	1.11846380128674e-09	-1.58676837282789	0.017	0.027	1.59269245303232e-05
PICK1	1.14445180306286e-09	-0.463749517734192	0.082	0.061	1.62969936756151e-05
ZNF526	1.14763917619847e-09	-0.297218511566528	0.034	0.022	1.63423818690663e-05
MEIS1-AS2	1.18015025845669e-09	-1.97891540948707	0.008	0.015	1.68053396804232e-05
ZBTB20-AS2	1.22604731295806e-09	-1.56328344564377	0.006	0.012	1.74589137365228e-05
FBXO21	1.36157513460699e-09	-0.510730925647586	0.118	0.09	1.93888299168036e-05
ZNF561	1.36340244954112e-09	-0.420901137202364	0.072	0.053	1.94148508814656e-05
LAYN	1.3742002409469e-09	-0.285184609943809	0.017	0.009	1.95686114310839e-05
CC2D1A	1.38183534585548e-09	-0.522800074792396	0.087	0.065	1.9677335324982e-05
CREM	1.45686528558037e-09	-0.575394563893611	0.136	0.104	2.07457616666644e-05
NCF2	1.4702371230912e-09	0.257560163391662	0.012	0.006	2.09361766328187e-05
BAZ2A	1.48772352977447e-09	-0.399148450196673	0.245	0.187	2.11851830639884e-05
HFM1	1.49701727842703e-09	0.355481543303791	0.01	0.005	2.13175260448009e-05
FAM131A	1.53400412132222e-09	-0.28215650617086	0.033	0.022	2.18442186876284e-05
ZNF385A	1.53606195085753e-09	-1.50101653237947	0.032	0.044	2.18735221802112e-05
KDM5D	1.54356142213141e-09	-1.22579061401382	0.036	0.049	2.19803146511513e-05
SPOP	1.65341989744528e-09	-0.383227599442429	0.308	0.232	2.35446993396208e-05
GPM6B	1.69502810380677e-09	-0.47948987578644	0.069	0.051	2.41372001982084e-05
C6orf52	1.72730393697935e-09	0.314987840905865	0.01	0.004	2.45968080625859e-05
KLHL28	1.77066001736592e-09	-0.405245650703679	0.084	0.063	2.52141986472908e-05
ARHGEF37	1.79743392279685e-09	-0.235980465196038	0.031	0.02	2.55954590606272e-05
TRAK2	1.80951241930007e-09	-0.257793087899387	0.034	0.023	2.5767456850833e-05
TAF13	1.86784787587328e-09	-0.31947767156595	0.043	0.029	2.65981537524355e-05
NOXA1	1.87754444504434e-09	-1.73701410283554	0.012	0.021	2.67362328974315e-05
ZNF493	1.8938140121125e-09	-0.397121350985456	0.158	0.122	2.6967911532482e-05
APBA3	1.92571220187262e-09	-0.482583279575723	0.051	0.036	2.74221417546661e-05
TCIRG1	1.95216068829168e-09	-0.559476127213273	0.077	0.057	2.77987682012736e-05
ZNF418	2.0631393704491e-09	-0.202631451394749	0.024	0.015	2.93791046351952e-05
ST8SIA4	2.08827595675849e-09	-0.420609067843551	0.099	0.075	2.97370496242409e-05
PER1	2.1030930129393e-09	-0.944740904972002	0.16	0.167	2.99480445042556e-05
ZNF557	2.1106892201998e-09	-0.34134595010531	0.06	0.044	3.00562144956452e-05
SDCBP	2.11563930870401e-09	-0.596450562343249	0.448	0.381	3.01267037559452e-05
AACS	2.13574509698176e-09	-0.276344981047642	0.038	0.026	3.04130101810203e-05
ZNF189	2.14508962508274e-09	-0.390329029725073	0.047	0.033	3.05460762611782e-05
ACE	2.24688885942036e-09	-2.13186545023786	0.008	0.016	3.19956973581459e-05
TMEM260	2.31679695632181e-09	-0.348926548725819	0.059	0.043	3.29911886580226e-05
SESN1	2.37607285344987e-09	-0.441977216122754	0.099	0.075	3.38352774331262e-05
RHCE	2.47642526001953e-09	-2.42519910465154	0.004	0.01	3.52642957026781e-05
HAGH	2.48102180590922e-09	-0.482630439787247	0.131	0.1	3.53297505161473e-05
IL18R1	2.48488416776558e-09	-2.28385187365848	0.007	0.014	3.53847505489819e-05
SNCA	2.49305751310802e-09	-0.318757692796742	0.417	0.307	3.55011389866582e-05
RBM22	2.6026187340289e-09	-0.348275684225108	0.365	0.272	3.70612907725716e-05
COQ10B	2.64698463607732e-09	-0.93798734304938	0.16	0.166	3.7693061217741e-05
P2RX7	2.75957837549022e-09	-0.272981504676398	0.044	0.03	3.92963960669808e-05
EPB41L3	2.78847956089077e-09	-0.345985287034329	0.031	0.02	3.97079489470846e-05
E2F5	2.83990569455227e-09	-0.239111356063121	0.03	0.019	4.04402570904244e-05
FAM53C	3.13398176072251e-09	-0.4193366401226	0.157	0.122	4.46279002726886e-05
RFESD	3.17917822295365e-09	-0.322888704349105	0.036	0.024	4.527149789486e-05
POLI	3.19217218879048e-09	-0.442340739835597	0.055	0.039	4.54565319683765e-05
TMEM150C	3.24592805249984e-09	-1.3885282797338	0.026	0.037	4.62220154675977e-05
SRGAP1	3.25418962945504e-09	-1.57334858832663	0.012	0.021	4.63396603234398e-05
GORASP1	3.26153464971437e-09	-0.337271188100358	0.038	0.026	4.64442534119326e-05
DPH5	3.31016600537344e-09	-0.365032002845846	0.349	0.262	4.71367639165178e-05
KICS2	3.33951502147599e-09	-0.465060045068806	0.074	0.055	4.75546939058181e-05
EFNA1	3.42448044769847e-09	-1.59355658093518	0.019	0.03	4.87646015752262e-05
LCP2	3.52675140184649e-09	-0.829767105136634	0.222	0.218	5.0220939962294e-05
KMT2E-AS1	3.5496571400732e-09	-0.373878446378229	0.088	0.067	5.05471176746424e-05
FAM43A	3.61114965406047e-09	-1.44541654559319	0.022	0.032	5.14227710738211e-05
AP3M2	3.63164797587644e-09	-0.50741180455719	0.119	0.091	5.17146671764806e-05
TNRC6B	3.66868496853909e-09	-0.479143179497265	0.473	0.409	5.22420739519967e-05
POLR2J2	3.70428293416984e-09	-0.291879975999427	0.023	0.014	5.27489889825785e-05
AK1	3.78995316326081e-09	-1.91693845654079	0.007	0.014	5.3968933044834e-05
SLU7	3.8157922017147e-09	-0.314436834346697	0.361	0.271	5.43368809524174e-05
FAR2	3.86557733598453e-09	-0.473293842588973	0.095	0.072	5.50458212644197e-05
SLC17A5	3.97257500677457e-09	-0.419569795334935	0.056	0.04	5.656946809647e-05
IRAG2	4.00996297269059e-09	-0.415394022618064	0.173	0.134	5.7101872731114e-05
LRRC70	4.02846015797952e-09	-2.35066975089466	0.004	0.01	5.73652726496283e-05
PDLIM5	4.07904818828037e-09	-0.420280895994619	0.084	0.064	5.80856462011124e-05
STXBP1	4.10237311562842e-09	-1.75561177935842	0.008	0.015	5.84177931665487e-05
NMNAT1	4.1091696710675e-09	-0.354255657257998	0.055	0.04	5.85145761160012e-05
ZNF671	4.26635648299792e-09	-0.410023928081934	0.039	0.027	6.07529163178903e-05
PEX11A	4.27786411859412e-09	-0.334475082747934	0.037	0.025	6.09167850487802e-05
HMGA1P4	4.29865321086605e-09	-0.25481586768988	0.045	0.032	6.12128217227325e-05
ZNF785	4.39472513758267e-09	-0.337416508950731	0.053	0.038	6.25808859591772e-05
NKAPL	4.40180073573746e-09	-1.77017298737282	0.012	0.02	6.26816424769015e-05
GKAP1	4.46679238995805e-09	-0.384066495666801	0.086	0.065	6.36071236330026e-05
MSMO1	4.54435377519766e-09	-0.439856155317794	0.056	0.04	6.47115977588147e-05
ST7	4.54857217233191e-09	-0.51352046901434	0.089	0.067	6.47716677340064e-05
ZNF652	4.67765104269145e-09	-0.413853988575066	0.119	0.092	6.66097508479263e-05
MANBAL	4.70894371242944e-09	-0.445868607736817	0.105	0.08	6.70553584649952e-05
JRKL	4.82779035676425e-09	-0.362479002621522	0.053	0.038	6.8747734680323e-05
CDKL3	4.83804903616109e-09	-0.254241779464569	0.037	0.025	6.88938182749339e-05
TRO	4.9031697611739e-09	-0.203653998192658	0.03	0.02	6.98211373991163e-05
PLD3	5.04908772977592e-09	-0.822971937708524	0.234	0.225	7.18990092720091e-05
SRRM2-AS1	5.14046510101413e-09	0.111358586899287	0.013	0.007	7.32002230384413e-05
ARRDC3	5.22261730917722e-09	-0.420173370641074	0.213	0.166	7.43700704826836e-05
DNASE1	5.26542060164418e-09	-0.38225265837635	0.064	0.047	7.49795893674131e-05
CYRIA	5.36264976129162e-09	-0.210983205153546	0.023	0.014	7.63641326007926e-05
TMEM8B	5.40010685386045e-09	-2.2399421059435	0.005	0.011	7.68975215989729e-05
FGF14-AS2	5.41824000235506e-09	-0.414099215992835	0.065	0.048	7.7155737633536e-05
NAT9	5.52849450699007e-09	-0.457891206358003	0.202	0.156	7.87257617795386e-05
EFHC2	5.56356859047203e-09	-1.2693015687847	0.031	0.043	7.92252167283217e-05
KLHL3	5.64108873820633e-09	-1.49717149977961	0.022	0.033	8.03291036320582e-05
EIF1AY	5.64648663506001e-09	-0.51872290884242	0.254	0.255	8.04059696832545e-05
THAP9	5.64989914451905e-09	0.146986142719648	0.012	0.006	8.04545638179513e-05
PHLDB1	5.69584692158504e-09	-2.09305479355437	0.007	0.014	8.11088601633709e-05
MAP4K2	5.74229956086109e-09	-1.05324787366783	0.129	0.139	8.17703457466619e-05
ZNF782	5.76437565877978e-09	0.105181470278113	0.013	0.007	8.20847093810241e-05
VAMP4	5.84076452691886e-09	-0.459224982949894	0.097	0.073	8.31724868633246e-05
EMP2	5.84839193777326e-09	-2.01489123018816	0.006	0.013	8.32811011938912e-05
KCNMB4	5.91869447562245e-09	-0.181168559830069	0.028	0.018	8.42822093328637e-05
PAQR6	5.93638115695638e-09	-1.74202831264086	0.013	0.022	8.45340676750588e-05
IL11RA	5.93902843400896e-09	-0.206063078856664	0.024	0.015	8.45717649002876e-05
TCP11L2	5.9425374154625e-09	-1.53267961623314	0.019	0.03	8.4621732796186e-05
CIITA	5.99420354831249e-09	-0.500472389487029	0.081	0.06	8.53574585279699e-05
CAP1	6.1812651250124e-09	-0.108564906389596	0.646	0.482	8.80212153801766e-05
ERMP1	6.37248981616658e-09	-0.40783359208761	0.064	0.047	9.07442549822122e-05
ARHGAP21	6.63003996483567e-09	-0.237149005295337	0.033	0.022	9.441176909926e-05
TAGAP	6.6524954207322e-09	-1.08949437037009	0.15	0.157	9.47315347912265e-05
UNC13D	6.67612343566029e-09	-0.444459805534553	0.233	0.179	9.50679977238025e-05
UTRN	6.81097979643698e-09	-0.396097617078714	0.211	0.164	9.69883523012626e-05
GABBR1	6.83573306491273e-09	-1.5422891917498	0.014	0.023	9.73408388443573e-05
RENBP	6.92281684469089e-09	-1.09225310523833	0.105	0.116	9.85809118683982e-05
KLF12	6.93969785082509e-09	-0.300929923661181	0.049	0.035	9.88212973957493e-05
TRMT10B	6.97985533222951e-09	-0.452832240564779	0.126	0.097	9.93931399309483e-05
VPS37C	7.16177391449066e-09	-0.208252286752	0.025	0.016	0.000101983660542347
ACTR1A	7.21137602703346e-09	-0.520762581409116	0.186	0.143	0.000102689994624956
GBA2	7.94449081572933e-09	-0.35716621812445	0.034	0.023	0.000113129549215986
WDR20	8.32901608755579e-09	-0.477268207420025	0.067	0.05	0.000118605189086795
DUSP22	8.46365611751509e-09	-0.513366790698463	0.14	0.108	0.000120522463113415
SLC2A6	8.4945742687124e-09	-1.597764780107	0.009	0.017	0.000120962737586465
CD59	8.73436222675894e-09	-0.385015351249721	0.579	0.477	0.000124377318109047
VCP	8.73880063215276e-09	-0.28368382653398	0.447	0.329	0.000124440521001855
CRIP2	8.9306012511361e-09	-2.26812798125763	0.004	0.01	0.000127171761816178
SLC22A18	8.9624694213115e-09	-1.45520380492078	0.015	0.024	0.000127625564559476
ZNF585B	9.01830429293457e-09	-0.127154526037748	0.024	0.015	0.000128420653131388
ZFP1	9.32953090136705e-09	-0.247190660526202	0.027	0.017	0.000132852520035467
RMND1	9.43924633159467e-09	-0.553996163200716	0.138	0.106	0.000134414867761908
FGL2	9.4599803409879e-09	-0.132652200954753	0.02	0.012	0.000134710120055668
MLF2	9.68751023465716e-09	-0.436997069287381	0.532	0.441	0.000137950145741518
CCDC115	1.00499942747481e-08	-0.669595709267055	0.351	0.31	0.000143111918472413
ACADSB	1.0078630128202e-08	-0.407488821447899	0.048	0.035	0.000143519693025597
LOXL1	1.03570984062129e-08	-0.371502330911045	0.026	0.017	0.000147485081304472
PPM1M	1.04267650255331e-08	-1.33908713490163	0.024	0.034	0.000148477133963592
PCGF1	1.0453710399413e-08	-0.400428770518363	0.069	0.051	0.000148860836087641
ZNF527	1.06392162374301e-08	-0.345294760306046	0.026	0.017	0.000151502439221005
HDHD3	1.09860828173378e-08	-0.559322609045847	0.146	0.112	0.000156441819318891
LLGL2	1.10530265058827e-08	-0.112653170242297	0.02	0.012	0.00015739509744377
TRIM38	1.10679677103478e-08	-0.445077288512816	0.158	0.123	0.000157607860195352
ZNF485	1.11038024539782e-08	-0.363206417029516	0.038	0.026	0.000158118146944649
POLB	1.12763940327779e-08	-0.415322641553928	0.078	0.059	0.000160575851026758
NFKBID	1.13117737793714e-08	-1.17866174264077	0.122	0.132	0.000161079658618249
SYDE2	1.1332489913863e-08	-0.159203160727174	0.021	0.013	0.00016137465637341
DPYD	1.13977553534707e-08	-0.414864001384746	0.075	0.056	0.000162304036233422
NGRN	1.21721396646215e-08	-0.230571863006713	0.023	0.014	0.00017333126882421
LITATS1	1.22505766999893e-08	-1.44778176739356	0.029	0.04	0.000174448212207848
KBTBD3	1.31428582819831e-08	-0.447803910798705	0.071	0.053	0.00018715430193544
ARHGEF1	1.31915477529282e-08	-0.467732892678033	0.211	0.163	0.000187847640001698
STYK1	1.32679028790805e-08	-2.11255146977045	0.005	0.01	0.000188934936998107
ANG	1.33463126709904e-08	-0.481926932141047	0.03	0.02	0.000190051492434903
RAB39B	1.36477555338615e-08	-0.246631585493576	0.036	0.025	0.000194344038802188
AKAP13	1.37706246048897e-08	-0.601760574618469	0.328	0.3	0.000196093694373629
PHACTR4	1.39620931391584e-08	-0.775278321744276	0.247	0.238	0.000198820206301615
CYTH1	1.39892354429952e-08	-0.354801780113725	0.081	0.062	0.000199206712708251
PPM1L	1.43229275267553e-08	-0.136749422519316	0.025	0.016	0.000203958487980995
TAL1	1.46051565327402e-08	-1.04373973830464	0.092	0.105	0.000207977429026221
RELA	1.4721686309834e-08	-0.496730728547472	0.182	0.141	0.000209636813052036
GCNT2	1.53101376946372e-08	-1.13696012464219	0.066	0.08	0.000218016360771634
ZNF200	1.54418281398892e-08	-0.41520565534163	0.035	0.024	0.000219891632712022
HSPA6	1.55701687318894e-08	1.83881725668261	0.014	0.008	0.000221719202742106
ZNF10	1.57832614681766e-08	-0.220360307333239	0.032	0.021	0.000224753643306834
IFIT1	1.65315265563212e-08	-1.5452670052999	0.028	0.039	0.000235408938162013
EPHX1	1.66157795827033e-08	-0.567292535971413	0.038	0.026	0.000236608701257695
PRELID2	1.68701779458186e-08	-0.426668187127142	0.132	0.103	0.000240231333948456
APH1B	1.72662514703323e-08	-0.49693194154304	0.098	0.075	0.000245871420937532
HDAC4-AS1	1.75148143190248e-08	-0.288830324625495	0.029	0.019	0.000249410955902913
HERC3	1.76289378049836e-08	-0.374653739840552	0.06	0.045	0.000251036074342967
SLC24A1	1.78180102480838e-08	-0.193156418575986	0.025	0.016	0.000253728465932714
LRATD2	1.78297776260653e-08	-0.331384701392237	0.033	0.022	0.000253896033395169
PLEKHF2	1.81785796840967e-08	-0.447786707778249	0.086	0.065	0.000258862974701537
RRAGA	1.83737680385245e-08	-0.494922050492467	0.234	0.18	0.000261642456868589
ZNF251	1.85729496730689e-08	-0.302296267074271	0.035	0.024	0.000264478803344501
ABHD4	1.87717005700482e-08	-1.57324136704748	0.019	0.029	0.000267309016117487
SLC35A5	1.919161231818e-08	-0.501403400927342	0.072	0.054	0.000273288559410884
RGS2	2.1086701717458e-08	-0.622338048444658	0.26	0.205	0.000300274632456603
GATA1	2.24260840264621e-08	0.177396030025819	0.023	0.014	0.000319347436536821
C19orf81	2.28670742573329e-08	-0.327051394262662	0.045	0.032	0.000325627137424421
RNPC3	2.33835683801406e-08	-0.390894960527896	0.115	0.09	0.000332982013733202
STARD9	2.39663710316844e-08	-1.07378166178609	0.064	0.077	0.000341281123491186
EFEMP2	2.42026139954075e-08	-1.83424444615587	0.011	0.018	0.000344645223294602
ETNK2	2.44704599487941e-08	-1.73952865432943	0.01	0.018	0.000348459349670827
SMOX	2.46042484324993e-08	-0.455486447510303	0.059	0.044	0.00035036449767879
FBXW4	2.46083223241054e-08	-0.363360888740474	0.048	0.035	0.00035042250989526
GOLGA7	2.46416761017897e-08	-0.404765126147199	0.303	0.229	0.000350897467689485
GLIPR2	2.47794289305132e-08	-0.605151562919041	0.129	0.099	0.000352859067970509
ASB8	2.49436133971314e-08	-0.479702416842219	0.184	0.143	0.000355197054775152
ITPKC	2.50629554082507e-08	0.222965716539725	0.011	0.005	0.000356896485013491
MOSPD2	2.50858989385928e-08	-0.313754937636495	0.044	0.031	0.000357223200885562
CAST	2.66178939625745e-08	-0.80372405999479	0.22	0.215	0.00037903881002706
CHD7	2.69584028239446e-08	0.131438093687414	0.011	0.006	0.000383887656212972
SPATA6	2.71246976796608e-08	-0.434221165759463	0.056	0.041	0.00038625569495837
SDR42E1	2.76830939466076e-08	-0.277288181473496	0.023	0.015	0.000394207257799692
MEX3A	2.94141944848172e-08	-0.314992766204496	0.051	0.037	0.000418858129463797
SKI	2.99904787232526e-08	-0.338338302172768	0.05	0.037	0.000427064417019117
KLHL6	3.01375492532763e-08	-0.925438146264795	0.105	0.117	0.000429158701366655
HPGD	3.1336751948936e-08	-0.395188701783788	0.041	0.029	0.000446235347752848
FAM161B	3.20624187097645e-08	0.114414245167417	0.013	0.007	0.000456568842427046
SBF2	3.20664765987617e-08	-0.45782865124211	0.149	0.116	0.000456626626766367
ZNF784	3.26236505977906e-08	-0.111182118088268	0.022	0.014	0.000464560784512539
ZNF266	3.30131651293051e-08	-0.371111025298265	0.049	0.036	0.000470107471441305
UBE2H	3.5339846711594e-08	-0.393425790277212	0.087	0.067	0.000503239417173099
ZNF713	3.53873582718643e-08	-0.135678941713222	0.018	0.011	0.000503915981791348
MAPKBP1	3.56512191609859e-08	-0.272226534982404	0.029	0.019	0.00050767336085244
RDX	3.61118884447586e-08	-0.3923185586814	0.268	0.207	0.000514233291453362
IQSEC2	3.63446561102431e-08	-1.59927950765763	0.011	0.018	0.000517547903009862
ANKRD13C	3.65376228142378e-08	-0.415766829446162	0.05	0.036	0.000520295748874747
ZFP90	3.67992614884129e-08	-0.485501317938152	0.103	0.079	0.000524021483595
PDLIM2	3.69303391240531e-08	-0.456602131442301	0.173	0.135	0.000525888029126516
PPP1R3F	3.73153675746644e-08	0.163810413087567	0.011	0.006	0.000531370834263221
MICU3	3.74395452267987e-08	-0.183045864014773	0.028	0.018	0.000533139124029614
MEF2C-AS1	3.77469125128701e-08	-0.49946218269949	0.097	0.075	0.00053751603418327
SMTN	3.81587562532185e-08	-1.93373755213761	0.006	0.012	0.000543380689045831
FBXO30	3.81950153750412e-08	-0.268357500729863	0.019	0.012	0.000543897018940587
IGF2BP2	3.82708233614283e-08	-0.36952113822305	0.342	0.259	0.000544976524666739
STK32B	3.94513197728459e-08	-0.160338494339507	0.024	0.016	0.000561786793565325
ATF4	3.97290082019317e-08	-0.285169217625611	0.673	0.553	0.000565741076795508
HMG20B	4.01605208554795e-08	-0.373552570322533	0.322	0.245	0.000571885816982029
ARL6	4.02559951299021e-08	-0.229968892890768	0.016	0.009	0.000573245370649805
BAZ2B-AS1	4.11445947361119e-08	-0.499994574904909	0.096	0.074	0.000585899029042233
MSX1	4.11824847275942e-08	0.179071239844864	0.01	0.005	0.000586438582520942
KDELR3	4.33940426076261e-08	-0.152750022581332	0.011	0.006	0.000617931166732596
TBXA2R	4.41274881879851e-08	-0.164238965981894	0.017	0.01	0.000628375431796908
THAP7-AS1	4.51107211444761e-08	-0.537691524088484	0.058	0.043	0.000642376669097339
CHMP3	4.63710225275069e-08	-0.820080585442479	0.258	0.242	0.000660323360791698
FRS2	4.64920455752351e-08	-0.271723948077746	0.039	0.027	0.000662046728991348
LINC00630	4.76699435863992e-08	0.176953357444574	0.011	0.006	0.000678819996670325
GRINA	4.93465883359213e-08	-0.465898484728383	0.204	0.159	0.000702695417903519
CARF	5.26753632502375e-08	-0.4183853080308	0.071	0.053	0.000750097172683382
PALS1	5.28908090933242e-08	-0.368626312244317	0.061	0.046	0.000753165121488937
CDK20	5.33301105032357e-08	-0.230728997654616	0.016	0.009	0.000759420773566077
ZNF337-AS1	5.35463993184146e-08	-0.172783479427906	0.023	0.014	0.000762500726294224
CFLAR	5.49432364866711e-08	-0.368857611264837	0.317	0.242	0.000782391687570197
SYT1	5.55944416454532e-08	-0.240385608289827	0.039	0.028	0.000791664849031254
ANK3	5.60774389185825e-08	-1.50167952443213	0.014	0.022	0.000798542730200615
C11orf58	5.65074369446352e-08	-0.165778557935328	0.831	0.701	0.000804665902091605
RRAGB	5.69609954489502e-08	-0.492770805297863	0.105	0.082	0.000811124575193051
NLK	5.78593937704598e-08	-0.25079667636696	0.056	0.042	0.000823917767291348
XPO7	5.8308473659931e-08	-0.515244835462623	0.099	0.076	0.000830312664917417
PIRAT1	5.91478402840633e-08	-1.87521412933846	0.005	0.011	0.000842265245645062
UBE2B	5.91917758910643e-08	-0.543140732401769	0.422	0.363	0.000842890888688755
ADD1	6.19352316789137e-08	-0.459467063236314	0.195	0.152	0.000881957699107731
MUC1	6.30822501593086e-08	-0.343344153816799	0.026	0.017	0.000898291242268554
C16orf54	6.31055497813146e-08	-0.429168985525486	0.269	0.212	0.00089862302888592
ZNF143	6.44743048177674e-08	-0.55650982124944	0.059	0.044	0.000918114100605007
TMCC1	6.51800474278895e-08	-0.303014406187935	0.034	0.023	0.000928163875373146
WASL	6.6059717221231e-08	-0.419477462660656	0.06	0.045	0.00094069037323033
USP18	6.82376178334227e-08	-0.46281182374996	0.032	0.022	0.00097170367794794
ERCC6	6.9008477858161e-08	-0.15936563979056	0.027	0.018	0.000982680724700213
TRIM52	6.92817916967596e-08	-0.435542238402871	0.075	0.057	0.000986572713761857
ITGB8	6.9658485018793e-08	-1.52851143917288	0.01	0.017	0.000991936826667612
PAXBP1-AS1	6.98964566639531e-08	-1.74869053949908	0.009	0.016	0.000995325542894692
CC2D1B	7.19355224934581e-08	-0.345631628780661	0.027	0.017	0.00102436184030684
GBGT1	7.27694738221705e-08	-0.483857271453188	0.078	0.059	0.00103623730722771
ZNF674-AS1	7.90398888901591e-08	-0.397580006469735	0.045	0.032	0.00112552801779587
RNF146	8.40413747814247e-08	-0.543284098873631	0.104	0.08	0.00119674917688749
SKIDA1	8.44873370928107e-08	-0.148551670565255	0.021	0.013	0.00120309968020162
KCNK12	8.52280842140608e-08	0.13082655979126	0.01	0.005	0.00121364791920823
ZNF780B	8.85700704812804e-08	-0.292201290339331	0.038	0.027	0.00126123780365343
