p_val	avg_log2FC	pct.1	pct.2	p_val_adj
KDM5D	0.0301345988267886	-0.679081577787523	0.038	0.049	1
MKS1	0.0302038422534212	-0.121049951656714	0.05	0.038	1
AMPD2	0.0302303045637342	-0.541849551517214	0.105	0.118	1
ZFAND4	0.0303585771045514	0.488077161815478	0.023	0.016	1
WDR74	0.0305896016984132	-0.447927480258143	0.187	0.195	1
RIN3	0.0305940528227782	-0.32672779139614	0.106	0.122	1
FBXL19-AS1	0.0306309634695487	0.257475483232701	0.017	0.011	1
ANK3	0.0307313017275134	-1.01510794062596	0.014	0.022	1
DPH6	0.0307478132218162	-0.697355104673491	0.05	0.062	1
TBC1D22A	0.0307588582987551	-0.136000611234202	0.097	0.079	1
MROH6	0.0308444916897192	-1.0578764787639	0.01	0.017	1
CD3D	0.0308554246997566	0.566320071182	0.01	0.006	1
EXTL2	0.0309742004086811	-0.516275078582288	0.095	0.108	1
ACOT2	0.0310738876803861	0.518335061562153	0.014	0.009	1
PPDPF	0.0312342252937772	-0.100076830890626	0.788	0.772	1
PEX1	0.031294644833364	0.111466691554469	0.057	0.045	1
FADD	0.0313689888707665	-0.146348558067438	0.05	0.039	1
C19orf44	0.0314503031791815	0.426422909384378	0.01	0.006	1
SNX7	0.0315796997481872	0.787616824356433	0.012	0.007	1
IFT74	0.0316166290144063	-0.496653960148674	0.092	0.105	1
USP40	0.0316307249971972	0.125303933130265	0.041	0.031	1
EIF4H	0.031852205104113	-0.150428492960025	0.539	0.517	1
MBOAT1	0.0318609747807843	-0.599561433155793	0.021	0.029	1
RHPN1-AS1	0.0318757243002901	0.350196113208368	0.01	0.006	1
LACTB	0.0318775005063785	0.178091915854214	0.046	0.036	1
PGM1	0.0320556434651471	-0.182567544574084	0.134	0.111	1
CRIM1	0.0320811725999198	0.103795461222379	0.03	0.022	1
RIPK1	0.0321914192386302	0.138066079402106	0.035	0.026	1
OLA1	0.03230598571818	-0.179988247810103	0.525	0.499	1
YPEL5	0.0326012196464439	-0.266698370156699	0.556	0.527	1
LENG1	0.0326144788437929	-0.446964880514393	0.129	0.142	1
PHF7	0.0328445023335829	-0.516274184781658	0.082	0.095	1
UNC45A	0.0328745902929479	-0.48917325910971	0.133	0.144	1
B3GNT5	0.0328805572084398	0.116600537814695	0.062	0.05	1
RNF103	0.0328847662056034	0.35273551161476	0.042	0.033	1
COG2	0.0330129466253916	-0.205538129625487	0.068	0.054	1
PPP1R8	0.033079702398026	-0.126585594828903	0.152	0.126	1
DLGAP1-AS1	0.0332033839699363	-0.554034165939704	0.05	0.062	1
DICER1-AS1	0.0332396945629241	0.110413955809626	0.057	0.045	1
LYRM4	0.0332619549793227	-0.318861742514122	0.33	0.322	1
CDC42EP3	0.0334136617641516	-0.637364241633147	0.059	0.071	1
NIFK	0.0334784165744494	-0.322597598195471	0.318	0.312	1
COL6A2	0.0337681490345929	-0.880372442119748	0.005	0.01	1
CALM3	0.0337867357501888	-0.191148307829195	0.424	0.416	1
RFX5	0.0339764554335527	-0.62662218106019	0.082	0.094	1
NMNAT3	0.0341320401647585	-0.819316429558969	0.043	0.054	1
ELL2	0.0341394156680223	-0.635088776560113	0.021	0.029	1
EMID1	0.0341795947238585	-0.555384270744512	0.084	0.096	1
NEIL1	0.0342049598770379	-0.759186695783334	0.021	0.029	1
YRDC	0.0342903611222068	-0.577238307640332	0.066	0.078	1
LRRC51	0.0343793742992403	0.297393308122728	0.011	0.007	1
IPO9-AS1	0.0343838813644875	0.635205006919242	0.012	0.007	1
MPI	0.0344396197514304	-0.592798373166232	0.138	0.147	1
GSTM4	0.0344821987145879	-0.616717187559249	0.103	0.115	1
WDR35	0.0346254430953931	-0.85928151589965	0.034	0.044	1
UGCG	0.0346395301865247	0.551519632946827	0.019	0.013	1
EML3	0.0348148191243057	0.154719739396497	0.09	0.075	1
ASF1A	0.034917871700724	-0.122096601800319	0.215	0.18	1
TMEM141	0.0351114915506985	-0.138589622237872	0.238	0.2	1
MRPL53	0.0352007963950767	0.144976310007281	0.043	0.034	1
HCCS	0.0352201848853525	-0.117298994885483	0.073	0.059	1
PHLDB3	0.0352750468571841	-0.781817531225592	0.047	0.058	1
NBPF3	0.0353853368989242	0.588929691461709	0.01	0.006	1
ERCC5	0.0354095045665504	0.214507107409428	0.03	0.022	1
TRIB1	0.0358051603801285	0.354905670409411	0.014	0.009	1
KAT8	0.035812793666497	-0.513980555365583	0.157	0.166	1
YAE1	0.0360566556270899	-0.872826340366176	0.043	0.054	1
CCT6A	0.0361513205121025	-0.178727435800142	0.525	0.5	1
RYK	0.0362432648853696	-0.531820094807704	0.041	0.052	1
IRAK1BP1	0.036273785450871	0.287001332823552	0.036	0.027	1
GNL3	0.0363323774162978	-0.362338349033861	0.272	0.271	1
TPD52L2	0.0365323165179676	-0.444361441993052	0.154	0.164	1
IFI35	0.0365557731922077	-0.101719065024162	0.169	0.142	1
HPS4	0.0366119507540561	-0.116374989535693	0.242	0.204	1
DSEL	0.0366143241437908	-1.21586102676383	0.007	0.012	1
NKIRAS1	0.0367919655152597	-0.743861509813413	0.031	0.041	1
ZNF331	0.0368935683888572	-0.353408271319467	0.081	0.095	1
YARS1	0.0369407210403279	-0.589632901387672	0.145	0.153	1
NDUFB5	0.0369608049867044	-0.120510626692851	0.623	0.596	1
CPQ	0.0369896226837709	-0.583335514747799	0.084	0.096	1
MTG2	0.0370646767248944	-0.129581173096639	0.053	0.042	1
TRMT12	0.0370984273955796	-0.904376252134266	0.038	0.048	1
VAT1	0.0374002414649717	-0.538060153889381	0.071	0.083	1
UBE2D4	0.0375044186120098	-0.594633784727558	0.047	0.059	1
NCOA2	0.0377041965358516	0.168560247819935	0.061	0.049	1
NUDT10	0.0377434682719019	-0.797545932969907	0.015	0.023	1
FTX	0.037818629821123	0.173302689794845	0.178	0.155	1
FN3K	0.0378987150764442	-0.887489218551718	0.01	0.016	1
TICAM1	0.0379353492209893	-1.02269095555618	0.022	0.031	1
EAF1	0.0379361965221779	0.211254872722794	0.045	0.035	1
ELP5	0.0379563743316898	-0.111439251861191	0.249	0.211	1
STK40	0.0381053778033392	0.114191237060794	0.049	0.039	1
AEBP2	0.0381426210080193	0.106003589993756	0.066	0.054	1
DRG1	0.0382979982025116	-0.17652234230579	0.251	0.208	1
NDUFAF2	0.0383078038043635	-0.544155421458347	0.178	0.184	1
GPANK1	0.0384059965348951	-0.129831603359606	0.179	0.15	1
NR2C2AP	0.0385174539264998	-0.337917191373218	0.074	0.06	1
WNT2B	0.0385996115987995	-0.942474360778128	0.005	0.01	1
MYH11	0.0387081094520143	-0.928451455592543	0.013	0.019	1
ATIC	0.0387756049154511	-0.131529539685301	0.281	0.235	1
VAPB	0.0391091063278245	-0.135861384048084	0.082	0.067	1
POLE4	0.0391898004779465	-0.125136776935867	0.257	0.217	1
UMPS	0.0393641348465534	-0.162241479191596	0.107	0.088	1
CDC42BPA	0.0394112864275341	-0.375688342038797	0.046	0.058	1
VNN1	0.0394911628751306	-1.02890724706838	0.007	0.013	1
PDZD11	0.0395311928971965	-0.640110375405007	0.086	0.097	1
THTPA	0.0398800778420053	-1.06468008895279	0.034	0.043	1
AMOT	0.0400176609373139	0.25536384746177	0.014	0.009	1
MYADM	0.0400420156102302	-0.145620207783352	0.449	0.439	1
ZNF250	0.0401423592196696	0.138496303752293	0.029	0.021	1
QNG1	0.0402146589737235	0.379903996776329	0.02	0.014	1
RMDN3	0.0402960685034905	-0.111415849323741	0.098	0.081	1
SLC2A11	0.0403108305847703	0.161316096683504	0.075	0.062	1
FBXL6	0.0403842289446917	0.393994601966837	0.016	0.011	1
TSR1	0.0404489600274764	-0.109163971035272	0.108	0.089	1
USP19	0.040567619920373	0.290893450154108	0.039	0.03	1
GAS8	0.0406431717483128	-0.987120584821176	0.015	0.022	1
DOCK7	0.0410167162682742	0.10315830858493	0.068	0.056	1
NTPCR	0.0410795826555532	-0.42995078633839	0.172	0.179	1
ZNF579	0.0411514982844938	0.316490793365567	0.021	0.014	1
MTX2	0.0412250728268485	-0.169777879853128	0.17	0.143	1
DRG2	0.0413252647738927	-0.154711775428887	0.129	0.108	1
SNX16	0.0414820945224819	-0.811982781122917	0.03	0.039	1
TBC1D4	0.0415306557934461	0.35626123668357	0.018	0.012	1
IL13RA1	0.0416414349483791	0.394758773311647	0.017	0.012	1
NFYC	0.041741170350895	-0.149991648816119	0.172	0.144	1
SLC6A16	0.0418118729995656	0.532571042436983	0.011	0.007	1
AFMID	0.0418252591969002	-0.844583738446337	0.07	0.08	1
LHFPL2	0.042081695655206	0.261450200547297	0.023	0.017	1
ERN1	0.0421752957929901	0.216242256004034	0.031	0.024	1
CCDC146	0.0424378911820979	-0.663369568198613	0.031	0.04	1
GRIK5	0.0427188598211225	0.245491357658102	0.014	0.009	1
DNAAF9	0.0433642583067782	0.246541234586326	0.05	0.04	1
ABHD14A	0.0433827007079997	-0.558657537873868	0.128	0.138	1
ZNF160	0.0434922773998428	0.121047514160148	0.057	0.045	1
SUPT7L	0.0435439561623845	-0.107987874679323	0.104	0.086	1
SLC35G2	0.0435524949447413	-0.669984347315963	0.022	0.03	1
STXBP3	0.0436179714793676	-0.362096082818061	0.164	0.174	1
DNMBP	0.0437559775847801	0.731990647602211	0.018	0.013	1
EMD	0.0439024836209455	-0.102773027540728	0.174	0.147	1
CLEC2D	0.0439122556395165	-0.10564236785753	0.193	0.163	1
PCYOX1	0.0439182179548021	-0.648025544466894	0.034	0.044	1
CYB5D1	0.0439894832425266	0.298196355017701	0.018	0.013	1
SIPA1L3	0.0440101784915155	0.110516310614397	0.027	0.02	1
MYO10	0.0441180973718594	0.146618698038687	0.024	0.017	1
CTSG	0.044271818882923	-0.625046960092636	0.064	0.075	1
TBC1D15	0.0443932678407245	-0.412800559054041	0.14	0.151	1
MARS1	0.044466273778308	-0.16955841094769	0.093	0.077	1
NUP35	0.0444709061192389	-0.654413912046623	0.036	0.046	1
SLC25A51	0.0444994960650178	0.205808416769631	0.026	0.019	1
ZNF546	0.0445061171628398	-0.937374674767841	0.015	0.023	1
VPS72	0.0445340281738887	-0.49168370931344	0.174	0.18	1
PARD3B	0.0446472717450032	-1.22893716948865	0.006	0.011	1
ZSCAN21	0.044892518234367	-0.861710483339924	0.036	0.045	1
B3GALNT1	0.044913568532813	-0.674726648114663	0.038	0.048	1
SPP1	0.045020574362949	-2.71124430127642	0.011	0.017	1
FPGT	0.0451846056172523	-0.898570422389354	0.025	0.033	1
TEFM	0.0453288758170078	-0.110785799275618	0.08	0.065	1
PEAK1	0.0453988975781892	0.572659906441406	0.02	0.014	1
STRADA	0.0455072332252236	-0.148026055182151	0.069	0.055	1
COPS6	0.0456045080563623	-0.213956191979523	0.418	0.4	1
EMC2	0.0456541881816485	-0.64854839363261	0.089	0.099	1
LRP5L	0.0457884643593112	-1.07838269587554	0.011	0.017	1
CDC23	0.0460983480835812	-0.155233366722014	0.057	0.046	1
USP45	0.0461141176933859	-0.961319032713572	0.013	0.02	1
PGS1	0.0462379187982205	-0.554143235281193	0.076	0.087	1
ZNF555	0.0462871190058698	-0.807446999424334	0.009	0.014	1
HEMK1	0.0466504618343569	-0.137535071936231	0.109	0.091	1
TSEN34	0.0467615005398166	-0.268841623987079	0.26	0.265	1
TIMM44	0.0468408783485334	-0.134004026236879	0.12	0.101	1
FAM149B1	0.0469428677894633	0.531431782779792	0.019	0.013	1
DSG2	0.0469513351734271	-0.691586364244537	0.06	0.071	1
AVIL	0.0470090553874893	0.249353426079434	0.015	0.01	1
MED19	0.0470763142271996	-0.114832127787148	0.168	0.142	1
CRELD1	0.0471149678017354	-0.482942805685976	0.078	0.09	1
HSPA4L	0.0472644309236342	-0.993101129428583	0.01	0.016	1
ZNF324B	0.0472833688929103	0.296717263024025	0.015	0.01	1
GPR155	0.04736275401115	0.278382224135436	0.026	0.019	1
ABCB1	0.0474193627260585	-0.386749420526951	0.088	0.101	1
FAM66C	0.0475304751727496	0.17243225257213	0.022	0.016	1
HINFP	0.048475366409042	0.104535909007301	0.049	0.039	1
WASF1	0.0484860070401992	-0.667270085068395	0.055	0.066	1
ABHD6	0.0486169382536197	-0.870831682777319	0.01	0.016	1
OPHN1	0.0487978157833921	-1.00369545014463	0.012	0.018	1
TEX22	0.0488175063240777	0.680294971086988	0.01	0.006	1
ZNF32	0.0493950434702958	-0.320578977917567	0.251	0.253	1
GTPBP3	0.0494056780154433	-0.168236007755573	0.085	0.07	1
ABCB9	0.0496412499312743	-1.07465690408508	0.01	0.016	1
GSDMD	0.049645729781493	-0.286934791766918	0.367	0.35	1
SMIM5	0.049820319820007	-1.47556206620921	0.006	0.011	1
CSAD	0.0502581735667341	0.232506111224217	0.069	0.057	1
ZBTB4	0.0502676912652935	-0.576201600015026	0.038	0.048	1
MRPL1	0.050352409058025	-0.408622986617493	0.28	0.277	1
ZNF614	0.0506169889476528	-0.903181858344535	0.019	0.026	1
PKN3	0.0506938382079253	-0.932563679260487	0.013	0.02	1
ZNF251	0.0507803085598186	0.126157447711843	0.032	0.024	1
TSIX	0.0508654219265344	0.373306852024558	0.015	0.01	1
DDX24	0.0509359145591353	-0.219991164637159	0.455	0.432	1
ARPC1A	0.0510431278474035	-0.120641025396755	0.265	0.224	1
ZSCAN32	0.051108234953495	0.162651549520077	0.029	0.021	1
LOH12CR2	0.0512970807469497	-0.762611655711915	0.01	0.016	1
ZNF559	0.0513941124815047	-0.442675491870206	0.085	0.096	1
SIAE	0.0515608794670101	-0.808132957607437	0.024	0.032	1
SMO	0.0516100642690529	-0.942632782290144	0.006	0.011	1
GEMIN2	0.0516815146990393	-0.195108377155435	0.07	0.057	1
PRR12	0.0518413748703082	0.207223058827059	0.021	0.015	1
NOL6	0.0520080944858726	0.100183141832816	0.022	0.016	1
DUSP19	0.0520978100171707	-1.32793680008648	0.009	0.014	1
HSD17B8	0.0522041110259058	-0.157430972792404	0.158	0.133	1
ACSS2	0.0523653325886756	-0.691356420159227	0.039	0.048	1
LIMD2	0.0523976000806067	-0.107975303592099	0.664	0.632	1
TMEM192	0.0524076223653087	-0.427316168955716	0.147	0.157	1
BAG5	0.0524514734778223	-0.317349114004294	0.112	0.125	1
INTS8	0.0525871668039648	-0.119941420960482	0.112	0.094	1
TRIM68	0.0526160546073996	-0.890501302684037	0.018	0.025	1
SLC38A6	0.0527951719381248	0.112781129751253	0.042	0.033	1
CMTM8	0.0529109280182685	-0.444138890855474	0.044	0.054	1
ELOVL6	0.0531297670920974	-0.923090002639989	0.019	0.027	1
CA13	0.0531406638349271	0.48896008605682	0.017	0.012	1
CASP9	0.0532390775163835	0.123064372758908	0.035	0.027	1
ABCA13	0.0532912253310392	-0.822998459130422	0.006	0.011	1
CCSER2	0.053468057089913	-0.491870866820536	0.109	0.12	1
HDHD3	0.0539235863304015	-0.59783083179568	0.102	0.112	1
ATP6V1C1	0.0541112444339222	-0.104788955534016	0.061	0.049	1
GALNT11	0.0542804120850925	-0.601091272943157	0.054	0.064	1
C10orf95	0.0545884105433149	0.303749802233765	0.027	0.021	1
VPS37A	0.0548732796861211	-0.123184527097842	0.1	0.083	1
MRTO4	0.0549572893788436	-0.259933111804738	0.177	0.147	1
PDLIM5	0.0554026157273022	-0.609774651444938	0.053	0.064	1
NACC2	0.0555522942920405	-0.732448762636088	0.012	0.018	1
PIAS3	0.0558031732267204	-0.104293666784892	0.054	0.043	1
MIX23	0.0562616930073839	-0.712231430033892	0.082	0.092	1
POLR1E	0.0563430529350471	-0.745561740770421	0.091	0.1	1
MZT1	0.0563829644907336	-0.11777050949363	0.196	0.166	1
INTS5	0.056554853162107	-0.876868823285867	0.037	0.046	1
SENP8	0.0565675046830621	0.216297286188208	0.01	0.006	1
MTPAP	0.0567899370730873	-0.116657856165966	0.075	0.062	1
KLHDC7B	0.0568013736201387	0.123388909898299	0.012	0.008	1
MTSS1	0.0568847360659058	0.978335589767835	0.015	0.01	1
ITGA6	0.0571465950354474	-0.362199568375212	0.041	0.05	1
ASTE1	0.0572784247305904	0.196127089627522	0.053	0.043	1
URGCP	0.0573787533848415	-0.862941728237564	0.028	0.036	1
ABHD1	0.0575796898235133	-0.921584036784668	0.023	0.031	1
WWC2	0.0576206823068762	-1.20753448646203	0.006	0.011	1
PEX12	0.0577619154021744	-1.53215670886652	0.006	0.01	1
GOLGA1	0.0579160684611293	0.339789587874317	0.034	0.026	1
ACTR1A	0.0581172356689756	-0.146188143309025	0.168	0.143	1
GRAMD1C	0.0581521161893578	0.493739859654914	0.012	0.008	1
PSMG1	0.0585300248536208	-0.116250423886204	0.289	0.245	1
NCBP2	0.0585570330184034	-0.309931945708349	0.296	0.293	1
DFFA	0.0587157801193682	-0.109252006505735	0.189	0.161	1
ANKRD6	0.0587857914629186	-0.695774169890052	0.011	0.017	1
VAMP3	0.0590652199968147	-0.496058278485136	0.127	0.137	1
HTRA3	0.0593253686372029	-1.05472855426463	0.011	0.017	1
GDE1	0.0593408009229018	-0.459779552463376	0.166	0.173	1
SLC2A8	0.0593777426352891	-0.818244635324901	0.013	0.019	1
TNNT3	0.0594106030188091	-0.684613420833804	0.057	0.067	1
KTN1-AS1	0.0595365101330088	-1.01038566056523	0.014	0.02	1
ZBTB39	0.0599819708105752	0.327877199119374	0.022	0.016	1
PRPSAP2	0.0601574941948552	-0.112359216587362	0.149	0.127	1
H4C8	0.0602288716867622	-0.751316106395646	0.015	0.022	1
STARD4	0.060423081386702	-0.596141825921092	0.022	0.029	1
ZC2HC1A	0.0606739606022981	-0.715647015333335	0.046	0.056	1
TMEM242	0.0608462672504176	-0.147070270063635	0.174	0.148	1
NUDCD3	0.0609366520226031	-0.519047167970306	0.098	0.109	1
UQCC5	0.061024597390874	-0.112200722215228	0.126	0.107	1
MRPS33	0.0610953398682622	-0.221148212140665	0.446	0.426	1
ALAS2	0.0611195753515753	0.268606455227173	0.011	0.007	1
ANKRD12	0.0611505289572219	-0.178662823643718	0.404	0.395	1
HMGN5	0.0613077633007796	-0.51656124867086	0.158	0.165	1
EFCAB11	0.0615005837916813	-0.269180161879254	0.031	0.024	1
COQ3	0.0616818614737795	-0.250335030092157	0.044	0.035	1
ZNF792	0.0617229010780538	-0.798928001987056	0.02	0.027	1
RFPL1S	0.0618618416677457	-1.06816510355029	0.006	0.011	1
MAML1	0.0618704738040422	0.101578290931498	0.055	0.045	1
DCTD	0.0619753477768216	-0.456957201234407	0.2	0.202	1
PDE1B	0.061977523245565	0.357366702278744	0.017	0.012	1
NUDT15	0.0621202148431644	-0.222879719972683	0.068	0.055	1
CELF4	0.0621942490795421	0.594024025396091	0.01	0.006	1
BAG3	0.0623307145154048	-1.01259421689604	0.01	0.016	1
GKAP1	0.0631026653885666	-0.551931198172849	0.055	0.065	1
HLA-DOA	0.0631579969788035	-0.513121480895882	0.078	0.088	1
BAIAP2	0.0631981121511849	-0.974161735497125	0.01	0.016	1
MACIR	0.0632049293341137	-0.797983258203193	0.069	0.079	1
POLR3G	0.0632279018812138	0.12417937076393	0.015	0.01	1
SEC62	0.0632414779835233	-0.121196377506424	0.63	0.583	1
DCUN1D5	0.0634173232169859	-0.129967247550704	0.212	0.18	1
PRRT1	0.0634571842479972	-0.548503517118928	0.013	0.019	1
ARMCX4	0.0635647800671415	-0.528880624137304	0.015	0.022	1
EXT1	0.063782777780661	1.02294146189628	0.01	0.007	1
GIPC3	0.0638920086689563	0.351793366074121	0.017	0.012	1
SRCAP	0.0641923984766985	0.207603815706054	0.026	0.019	1
TACO1	0.0644079427084498	-0.162330607395645	0.061	0.05	1
TBC1D5	0.0644791205443172	-0.153186025690171	0.14	0.119	1
FUT11	0.064483395354398	0.169618208258195	0.048	0.039	1
ATP6V1B2	0.0645704826887034	-0.135603055560141	0.098	0.083	1
FKBP7	0.064586300850205	-0.155236335822702	0.06	0.049	1
ZKSCAN5	0.0646147941552445	0.144297649113981	0.016	0.011	1
PCID2	0.0649632329843985	-0.153273429139132	0.199	0.17	1
ZNF821	0.0651274317067256	-0.783488088132232	0.02	0.027	1
PTRH1	0.0653199646132569	-0.58171952496364	0.055	0.065	1
TSNARE1	0.065421231462828	0.311445469405938	0.01	0.006	1
BRSK1	0.0654718529673505	-1.00736313990655	0.006	0.011	1
IPPK	0.0660841742272955	0.163461235299509	0.017	0.012	1
CDKN2C	0.0661363561655982	0.118817404103758	0.05	0.04	1
CASZ1	0.0665897861718797	0.382236961318808	0.01	0.007	1
BTN3A2	0.066751740268532	-0.384021711131292	0.206	0.209	1
BBC3	0.0667746650415921	-1.01162053845068	0.006	0.01	1
ZBTB17	0.066835672116005	-0.628462955641114	0.054	0.064	1
IFT122	0.0670730351405501	-0.211539717718324	0.061	0.05	1
ZNF133	0.0671526802948793	-0.925558744214864	0.024	0.031	1
ARHGEF37	0.0672008253467598	0.11666377485344	0.026	0.02	1
TRIM32	0.0673039202034763	-1.05125055771672	0.015	0.022	1
TMEM41A	0.0673064987425726	-0.198746025125165	0.089	0.074	1
POLR3GL	0.0673642933326616	-0.226324033080003	0.403	0.384	1
FGFRL1	0.0675224156146524	-1.39421134007648	0.006	0.01	1
CYP3A5	0.0676002173057848	0.288266769954385	0.024	0.018	1
UBC	0.0676672862522089	-0.118200553510588	0.887	0.875	1
PLEKHA8	0.067746421416017	0.20815981509782	0.02	0.014	1
DAD1	0.0677617236115858	-0.116340167709554	0.612	0.585	1
ATP6AP1L	0.0677810323455566	0.555957517715395	0.018	0.013	1
CGRRF1	0.0682273266756049	-0.545910869252002	0.075	0.085	1
FSTL3	0.0683176887750444	-1.07051400831976	0.015	0.022	1
CKAP4	0.0683475678562773	-1.09871518057285	0.009	0.014	1
ZNF575	0.0685360862565542	0.191569607977419	0.014	0.009	1
GORASP1	0.0688518287784331	0.154383922241127	0.034	0.026	1
TNIP2	0.0692051354113118	0.136072752024106	0.059	0.049	1
CUL7	0.069422140299215	0.468575906734467	0.016	0.011	1
ORMDL2	0.0694879014839841	-0.212900569843838	0.132	0.111	1
ZFP62	0.0698667802235707	-0.118371368216338	0.081	0.068	1
KIF1B	0.0698759136455546	0.130373639486092	0.033	0.025	1
PAFAH2	0.069916734674371	0.198735567957869	0.018	0.013	1
TDP2	0.0700412220925487	-0.168148864321055	0.134	0.114	1
ZNF862	0.0700653026864813	0.371251549758347	0.018	0.013	1
DXO	0.0701436597481673	-0.596101473456005	0.063	0.073	1
NECAP2	0.0701676813635074	-0.123335874024966	0.182	0.156	1
TBX6	0.0701819874213857	-0.797233016789191	0.007	0.012	1
MARS2	0.0702262288018115	0.174615983312608	0.018	0.013	1
ASNSD1	0.0703503901345301	-0.135103366519706	0.172	0.146	1
ACVR1B	0.0703717877652724	0.137388969108858	0.021	0.015	1
TARS2	0.0705474162081495	-0.159478180261544	0.059	0.048	1
MVP	0.0705536805969397	-0.117478162478349	0.126	0.108	1
DGCR2	0.070705239044271	-0.173344228548905	0.045	0.036	1
ZCCHC9	0.0707350622359815	-0.132161833277415	0.136	0.116	1
FXR1	0.0707690869155735	-0.231722130538312	0.435	0.413	1
TRMT2A	0.0708050246477825	-0.144132573776844	0.116	0.098	1
PRPF40B	0.0712055721163936	-0.789121873245312	0.023	0.031	1
INVS	0.0712485309022573	0.308979885832653	0.027	0.02	1
ST6GAL1	0.0712555782862489	-0.11430400875528	0.078	0.065	1
REPS2	0.0712622745792441	0.473239615168902	0.011	0.007	1
ZNF74	0.0713960336223451	-0.275762445570282	0.031	0.024	1
FAM219B	0.0715692780795881	-0.45417161875716	0.132	0.141	1
ZMYND8	0.0716734529600966	-0.28197454677922	0.188	0.197	1
RILP	0.0716739085559214	-0.420279932226079	0.09	0.101	1
MFAP1	0.071821392000838	-0.214477369983523	0.139	0.117	1
ATF1	0.0719193570850592	-0.116177478127509	0.158	0.135	1
ALDH3B1	0.0721896870438356	-0.450288588796793	0.026	0.034	1
BATF	0.0724593931663702	-0.478048108625983	0.09	0.101	1
TOPORS	0.0725898279382387	-0.322789705660794	0.198	0.205	1
CNPPD1	0.072849302675282	-0.486765809694789	0.132	0.14	1
MAD2L1BP	0.07287482009334	-0.618659258577416	0.045	0.054	1
AMDHD2	0.0730656031828569	-0.118489872489868	0.04	0.032	1
STK3	0.073345423242904	-0.563544703504229	0.076	0.086	1
TNIP1	0.0737574079908577	-0.353853585597136	0.228	0.23	1
LAT	0.0740414391783965	0.529955837249208	0.013	0.008	1
HRH2	0.0742852857500683	-0.239379908005097	0.015	0.01	1
KATNA1	0.0745793209313877	-0.116745837273797	0.1	0.085	1
TRIQK	0.074725317820691	-0.629461424560996	0.054	0.063	1
ITPR3	0.0750125368979369	0.181153751809941	0.01	0.007	1
PRSS21	0.0751408657104939	-0.548253337237692	0.074	0.084	1
TXLNG	0.0751429562699475	-0.580837619541079	0.097	0.106	1
NXF1	0.0751757932923962	-0.442609300932935	0.107	0.117	1
TSR2	0.0752120967730247	-0.370947792217091	0.166	0.174	1
FADS1	0.0756974772343073	-0.351156259477186	0.142	0.153	1
PGAP6	0.0760682228131299	0.254631183422406	0.022	0.016	1
RAB30-DT	0.0760915818471475	-0.473494570084073	0.142	0.15	1
LSM11	0.076287627462053	-0.121715122648623	0.01	0.007	1
TRIM39	0.0764127044783781	-0.689720564571112	0.016	0.022	1
C2CD2L	0.0764980658196486	0.134159007993254	0.013	0.009	1
MRPL2	0.0765649875329773	-0.187488242769173	0.184	0.156	1
IL6ST	0.0766999755003041	-0.427383219732156	0.057	0.067	1
TRIM8	0.0772184795774965	-0.538023203176684	0.088	0.098	1
DUS3L	0.0773070949141424	-0.583798178525273	0.073	0.083	1
ARRDC4	0.0774348568892145	0.148135493046725	0.033	0.025	1
CMC2	0.0782582460101874	-0.108969598237131	0.222	0.192	1
AGL	0.0782856101397773	-0.180082598129719	0.072	0.059	1
TXK	0.078344228516761	-0.571585303406592	0.023	0.031	1
AP3S2	0.078723827584056	0.194511035162575	0.019	0.014	1
UBE2B	0.0787346569544685	-0.174160585746856	0.367	0.363	1
SSU72-AS1	0.079193476821523	-0.812926960638127	0.022	0.029	1
DPH2	0.079240878623495	-0.193169744928547	0.062	0.051	1
POFUT2	0.0793544489771323	-0.596432588967548	0.024	0.031	1
PAX8	0.0796352977824582	0.210063024098943	0.018	0.013	1
FBXO6	0.0796688661767124	-0.933148239792149	0.022	0.029	1
ZSWIM6	0.0797469004113286	0.220591073193015	0.026	0.02	1
MALRD1	0.0798247837303545	-0.868970197081711	0.022	0.029	1
HSPH1	0.080241884200907	-0.189737500425923	0.153	0.131	1
MRTFB	0.0802537679074246	0.181334228306086	0.03	0.023	1
STX5	0.080580971802897	-0.115607393702102	0.192	0.166	1
TECPR2	0.0805905917217078	0.421040705020989	0.024	0.018	1
HSPBP1	0.080884840058023	-0.18121412778744	0.133	0.113	1
FES	0.0811021546281122	-0.356822268947363	0.19	0.196	1
STK4	0.0811575266405342	-0.156143292223254	0.389	0.378	1
SEMA4C	0.0814722532269297	-0.885295346889818	0.01	0.015	1
NAT1	0.0816753918911306	-0.131865670507126	0.02	0.015	1
SNX5	0.0816925475656446	-0.380097769305456	0.244	0.242	1
ZBTB41	0.0819424891077076	0.340345177274912	0.017	0.012	1
MXI1	0.0820781824592468	-0.339365076263157	0.056	0.066	1
KLHL9	0.0822206663425366	-0.455681973533617	0.058	0.068	1
VCF1	0.0823929104360461	-0.14079121929053	0.133	0.114	1
ZDHHC13	0.0824578522921799	-0.152390217769847	0.058	0.047	1
DST	0.0826008455985572	-0.330899306009928	0.149	0.158	1
SDCBP2-AS1	0.0826943442716304	0.243351736201012	0.031	0.025	1
PIAS4	0.0829276339314214	-0.144028302165374	0.047	0.038	1
BBS10	0.0829538170768495	-0.969166122705647	0.01	0.015	1
THOC7	0.0832664025176172	-0.147792033844483	0.534	0.51	1
